"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"963",607.568406831158,1.76597400891223,0.338215332051015,5.2214487090309,1.77528802215485e-07,0.00178629863572241
"2207",330.627176152905,2.65514172022858,0.522109372521359,5.08541286551978,3.66827214433079e-07,0.00178629863572241
"929",887.778801520163,2.61318937216988,0.515551783435956,5.06872336810469,4.00492797120095e-07,0.00178629863572241
"7805",1885.91147304961,2.35828712884922,0.469338619473376,5.02470291384789,5.04212443927007e-07,0.00178629863572241
"83872",77.1914246723614,-0.968837139794966,0.21073020494716,-4.59752383403176,4.27541732479249e-06,0.0121173877819269
"5724",173.884299472841,1.83433651300443,0.411214151087324,4.46078158583335,8.16612837873186e-06,0.0192870342091682
"1436",1606.0634111842,1.93103312158699,0.437214363367929,4.41667356651311,1.00231422401169e-05,0.0202911355263853
"718",2743.43209391434,1.92652134097666,0.453827305505314,4.24505382908059,2.18540951336628e-05,0.0334628282346349
"400961",5365.49570487183,-1.80113827775946,0.424476013318296,-4.24320390610356,2.20351048503186e-05,0.0334628282346349
"23500",7475.18836595567,-1.40639509871416,0.334988487266404,-4.19833860617338,2.68880381560243e-05,0.0334628282346349
"3936",445.851461012958,1.83088562688875,0.438521494712423,4.17513314390534,2.978118214981e-05,0.0334628282346349
"64926",179.326611977021,1.89054358570453,0.454017318956046,4.16403407264637,3.12673423254046e-05,0.0334628282346349
"79651",537.800497238176,1.97093948178141,0.474078308855375,4.15741333228279,3.21871322802269e-05,0.0334628282346349
"6579",5080.40824407655,-1.59821117744611,0.384990416718426,-4.15130119619317,3.30590357268287e-05,0.0334628282346349
"3684",297.065425176391,1.63907045557565,0.399434606181382,4.10347633933189,4.06988092620958e-05,0.0384495217368773
"861",213.556550594306,1.85161555414783,0.459871726580945,4.02637398022754,5.66435745508616e-05,0.0491315927486964
"64333",319.924778646595,1.21502400827881,0.303321322451238,4.00573226590142,6.18256474134243e-05,0.0491315927486964
"57705",136.294708265356,1.40583438750931,0.351149589205963,4.00351995480972,6.24069345477761e-05,0.0491315927486964
"7462",294.041568909856,1.71422057511033,0.43084080520544,3.9787795269135,6.92699380389563e-05,0.0496181876180303
"81704",224.123430241794,1.4368035304167,0.362920331229609,3.95900534298719,7.52625533060602e-05,0.0496181876180303
"2533",293.490527442709,1.72596545836472,0.436073380035107,3.95797023479343,7.55893744396339e-05,0.0496181876180303
"972",5632.47167326427,1.67056070570051,0.422557093392457,3.95345559647002,7.70305643636065e-05,0.0496181876180303
"1890",373.609383219239,2.35347748297283,0.60418428738464,3.89529739868019,9.80783145592409e-05,0.0561253074864217
"4336",25943.1573554473,-1.9123914842311,0.491096464218497,-3.89412594789167,9.85534374449392e-05,0.0561253074864217
"29119",1137.37748861128,-1.82031952062777,0.467588508688983,-3.89299455996374,9.90143735206085e-05,0.0561253074864217
"257106",222.803415112222,1.63322601594074,0.42513331698917,3.84167965829491,0.000122195247274952,0.0666011095820518
"28996",30646.6731921629,-1.51530737613716,0.397213969531656,-3.81483908515055,0.000136271702209794,0.0683888372653897
"6518",540.769008575172,1.70112145073677,0.446503553600868,3.80987214327395,0.000139038676773383,0.0683888372653897
"80760",1384.34654671072,-0.892761920807516,0.234712142105713,-3.80364608664098,0.00014258184535193,0.0683888372653897
"79856",1154.07543764492,-0.906888036151361,0.239096625166358,-3.7929771510592,0.00014885185775202,0.0683888372653897
"2745",988.992858236841,0.58661070543724,0.154708175111193,3.79172403149107,0.000149605105866,0.0683888372653897
"1299",2386.98249092815,-0.983393464903261,0.26118024150883,-3.76519088588871,0.000166421894022491,0.0725067386391833
"112616",88.9905865433432,1.71992843333387,0.457236179368467,3.76157555097549,0.000168846402871572,0.0725067386391833
"3162",646.0703309964,2.08665064218024,0.567639837581673,3.67601162573444,0.00023690873097981,0.0969274420364367
"6282",515.34039993446,1.86870103776064,0.509024036488851,3.67114498295714,0.000241466311108975,0.0969274420364367
"118788",164.771388751082,1.39868159201485,0.381512902936868,3.66614492261693,0.000246234416294667,0.0969274420364367
"50619",191.982795207746,1.26523981827136,0.346261876692537,3.65399688339015,0.000258189402134818,0.0969533928135481
"55571",864.428787301552,0.18154083002419,0.0497528432574123,3.64885337476956,0.000263413385679681,0.0969533928135481
"968",426.878464100263,1.05232272772773,0.289239467877837,3.63824043602581,0.000274507097024338,0.0969533928135481
"3164",4363.95733018925,-1.14978632550502,0.316262551911063,-3.63554369164881,0.000277394972055955,0.0969533928135481
"6503",360.788088637352,1.21108548179687,0.333729068499074,3.6289481382118,0.000284578398817952,0.0969533928135481
"55959",3100.97243025993,-0.47322566805331,0.130493007928118,-3.62644463153143,0.000287350398572368,0.0969533928135481
"467",482.944539921961,-1.31515665129006,0.364321829971957,-3.60987605763643,0.000306343348310573,0.100957943928119
"128346",297.109717595838,1.26421060212969,0.351697810563213,3.59459332460776,0.000324898671577312,0.102828073328264
"222166",94436.7649448119,-1.1001767837178,0.307052335966432,-3.58302691381601,0.000339635598581231,0.102828073328264
"54947",386.583376302311,0.939620610344508,0.262251194372983,3.58290307348666,0.000339796716728584,0.102828073328264
"8537",25127.3238516019,-1.67580327527104,0.46885957392097,-3.57421148779509,0.00035128491622377,0.102828073328264
"4155",709351.207025485,-1.88946377422273,0.529391092965519,-3.56912649141568,0.000358173470437948,0.102828073328264
"56833",71.441448804148,1.11877852390888,0.314127296916282,3.56154506434712,0.000368678811700551,0.102828073328264
"114548",156.84441217229,0.585466561678868,0.164610490367683,3.55667831601217,0.000375573583747231,0.102828073328264
