"gene","log2FoldChange","baseMean","t","pvalue","padj","B"
"ENSG00000156076",-0.705486921710018,5.02856444971379,-3.08175820137746,0.00307110113960588,0.767519057441701,-1.84202325384241
"ENSG00000134882",-0.167951301059892,4.49654824290783,-3.0777097457509,0.00310743743788748,0.767519057441701,-1.8670014897905
"ENSG00000171311",0.15700718645678,3.61239372884457,3.07550081582004,0.00312743225188154,0.767519057441701,-1.95541712354645
"ENSG00000232860",-0.678730603783586,-0.713089315321967,-3.07251759019975,0.003154626562082,0.767519057441701,-3.27462655401023
"ENSG00000134873",-0.547360615511732,3.7184234715345,-3.07183478896806,0.00316088177148378,0.767519057441701,-1.95050388751726
"ENSG00000184840",-0.200795242201971,4.20104389457688,-3.06978290506432,0.00317974903543343,0.767519057441701,-1.90341777074421
"ENSG00000154217",-0.241431978081662,6.46740859306657,-3.06887593364431,0.00318812218201134,0.767519057441701,-1.88138293370267
"ENSG00000234165",-0.6853847487699,0.064377325963424,-3.06773791240754,0.00319865749160929,0.767519057441701,-2.969876436067
"ENSG00000173334",-0.491192406131032,3.86754615338934,-3.0643150544329,0.00323054101558942,0.767519057441701,-1.94765725325543
"ENSG00000155897",-0.167266097517245,4.62173842340975,-3.06421479850265,0.00323147934366701,0.767519057441701,-1.88936852491971
"ENSG00000169955",0.218895684843589,2.87462719449681,3.06254266261012,0.00324716695727714,0.767519057441701,-2.10978458582116
"ENSG00000135722",0.59602776940493,-0.287208167083235,3.06034611023837,0.00326788253978907,0.767519057441701,-3.12580198533993
"ENSG00000172578",-0.760498549153521,0.399181836777569,-3.05680605895154,0.00330152828765685,0.767519057441701,-2.85213785998689
"ENSG00000196083",-0.252963139923325,4.85355139606579,-3.05613872487232,0.00330790693138596,0.767519057441701,-1.89801578467899
"ENSG00000198743",-0.257546625486341,6.91860534961844,-3.05211736204501,0.00334658872997003,0.767519057441701,-1.93130450625848
"ENSG00000204792",-1.80934025154669,-1.05747181027699,-3.04770505440272,0.00338951625083378,0.767519057441701,-3.46334744825083
"ENSG00000145780",-0.231072139923953,6.15282492996434,-3.03865270813052,0.00347919902585094,0.767519057441701,-1.93684736538866
"ENSG00000169429",-1.94063539240618,-0.374221753643197,-3.03429469917517,0.00352315869272372,0.767519057441701,-3.23913855397126
"ENSG00000149090",-0.458692223787651,4.54045195547645,-3.03061540885747,0.00356067446510688,0.767519057441701,-1.96491719687984
"ENSG00000175928",-0.24185929676928,4.94508926906071,-3.03003076640106,0.00356666991552133,0.767519057441701,-1.95088837663848
"ENSG00000167968",0.481696070709705,0.600328005429901,3.02815667830728,0.00358595196295109,0.767519057441701,-2.80970500393843
"ENSG00000185275",-0.698295193388175,1.82900078753469,-3.0211617012402,0.00365878261144614,0.767519057441701,-2.43546259094735
"ENSG00000147119",-0.524878143842017,2.54197465282874,-3.02031330831351,0.00366770903056839,0.767519057441701,-2.25850095951898
"ENSG00000258655",-0.395742148291146,0.744296195322764,-3.0186014652796,0.00368578207513134,0.767519057441701,-2.7633740396978
"ENSG00000065833",-0.182524675898598,5.27395418516107,-3.01662208099756,0.00370678310090152,0.767519057441701,-1.97409611824346
"ENSG00000260599",-0.820197621519481,0.889360786276146,-3.01447643923059,0.00372967391637022,0.767519057441701,-2.7307906673559
"ENSG00000142207",0.118000388391454,5.79686428379997,3.01259550187305,0.00374984891609379,0.767519057441701,-1.98491889672906
"ENSG00000167861",0.192446391249766,5.25078771694285,3.00566272437443,0.00382509073320338,0.767519057441701,-1.99745910122153
"ENSG00000105325",0.216750092845512,5.09125206618248,3.00181820696903,0.00386741874828143,0.767519057441701,-2.00744706179957
"ENSG00000014138",0.19557265647371,2.78716037574867,2.99847676795286,0.0039045614784403,0.767519057441701,-2.24530907557312
"ENSG00000264026",-0.69539160941066,-0.984263087342174,-2.99793783052388,0.00391058318106274,0.767519057441701,-3.43697988556566
"ENSG00000105229",0.192718046227112,3.66878593589144,2.99781116679045,0.00391199968459583,0.767519057441701,-2.10290021462029
