"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000253125",5.09681566030991,1.42648343570187,0.367983637906739,3.87648604110871,0.000105975886771381,0.942815079365571
"ENSG00000178078",84.6881116242342,0.653282301107887,0.169642535715198,3.85093454512281,0.000117667947378916,0.942815079365571
"ENSG00000152931",53.2683733571157,2.08598248715141,0.546749795523469,3.81524145821444,0.000136049835330679,0.942815079365571
"ENSG00000238117",6.35531658353763,1.56008885901426,0.410332874878393,3.80200796603639,0.000143528111269378,0.942815079365571
"ENSG00000272070",127.756542257923,-0.487921620857148,0.131418890085644,-3.71272060309728,0.000205043202948356,0.942815079365571
"ENSG00000233123",14.0050324999079,2.45620637147543,0.677787796831632,3.62385747125745,0.000290241588319838,0.942815079365571
"ENSG00000234219",11.4505225473456,0.994352027766987,0.27628871020119,3.59896004090399,0.00031949227142895,0.942815079365571
"ENSG00000237846",19.5905901041079,1.66761126143452,0.463377697337161,3.59881641049534,0.000319668751701471,0.942815079365571
"ENSG00000115194",52.4708326029243,2.26668129704092,0.646061491506424,3.50846061379651,0.000450707964894214,0.942815079365571
"ENSG00000128274",173.744181503409,0.722430459597314,0.207017226025479,3.48971181513369,0.000483541687286122,0.942815079365571
"ENSG00000104888",926.393172403755,2.77028632450023,0.795829802803496,3.48100349439196,0.000499538974124024,0.942815079365571
"ENSG00000234745",3637.89216059838,0.48973710028214,0.141059439964045,3.47184917512058,0.000516886647924956,0.942815079365571
"ENSG00000249751",17.5134827527021,0.77528484764946,0.224847246235965,3.44805133542014,0.000564646707734723,0.942815079365571
"ENSG00000249020",4.75627654074755,1.3254034147321,0.385884544195502,3.4347149546902,0.000593177416249719,0.942815079365571
"ENSG00000197320",7.80210823451991,2.51073052590329,0.731796680981399,3.43091269905214,0.000601554162111907,0.942815079365571
"ENSG00000223249",4.20971555731227,-1.14827700163447,0.336365364093605,-3.41377895648889,0.000640685328366955,0.942815079365571
"ENSG00000244687",55.7738427625406,-0.606003683560298,0.178761523522215,-3.39001185277427,0.000698896018131446,0.942815079365571
"ENSG00000196150",336.510532463915,-0.231206431373919,0.0682735388715194,-3.38647205338242,0.000707974869544102,0.942815079365571
"ENSG00000228929",6.76374386243935,1.94350744826236,0.575133505198229,3.37922835428011,0.000726896032146003,0.942815079365571
"ENSG00000168899",264.482323222413,0.640890516434452,0.189874956226223,3.37532937029818,0.000737273949969824,0.942815079365571
"ENSG00000240729",12.6733655107637,1.20437092346755,0.358386592478136,3.36053565826692,0.000777914882839336,0.942815079365571
"ENSG00000176697",33.0228595375548,1.89028212222282,0.564085228666136,3.35105765256907,0.000805035403543155,0.942815079365571
"ENSG00000129910",15.7704926611985,0.767658664130636,0.23138294516465,3.31769769627738,0.000907626593615085,0.942815079365571
"ENSG00000128000",1026.30554957122,-0.375083178968359,0.113088999513833,-3.31670790776142,0.000910847887610989,0.942815079365571
"ENSG00000202392",6.25510524724412,1.34220364243485,0.406282474954995,3.30362180299193,0.000954444970833613,0.942815079365571
"ENSG00000267668",1.86282113066493,1.95299145028566,0.5948691314724,3.28306067159962,0.00102686562742662,0.942815079365571
"ENSG00000243094",11.3421522466172,0.938967951016913,0.286546560278454,3.27684251419547,0.00104974903406219,0.942815079365571
