"gene","log2FoldChange","baseMean","t","pvalue","padj","B"
"ENSG00000180644",-1.32463819023676,-1.63944218184052,-3.92513908888962,0.000289525274461623,0.999942144397709,-4.01725035538187
"ENSG00000136383",-0.461011529275268,3.06251852296136,-3.83384782825529,0.000383772818978144,0.999942144397709,-2.07340450554868
"ENSG00000090857",0.313019946500262,4.81075988102462,3.75062797292464,0.000494996346554845,0.999942144397709,-1.4565850530067
"ENSG00000267668",1.3273179765532,-2.87852314262292,3.74121633343099,0.000509374989090128,0.999942144397709,-4.21488563959137
"ENSG00000207347",-1.09649519616872,-2.79886062071211,-3.61514795749939,0.000745253899086771,0.999942144397709,-4.23722774502258
"ENSG00000250280",-0.646725034534398,0.0253102486137611,-3.52869265158799,0.000964234331420796,0.999942144397709,-3.71876421266958
"ENSG00000231428",-1.18914939066572,-2.27432397244543,-3.51680361459016,0.000998784000408643,0.999942144397709,-4.21994753872452
"ENSG00000248843",-1.05627411772607,-2.62236040832038,-3.49785226220149,0.00105631532463006,0.999942144397709,-4.25832048855551
"ENSG00000224207",-1.01669336951734,-1.94206723341882,-3.49012237771454,0.00108067891752296,0.999942144397709,-4.19002295776031
"ENSG00000250012",-0.717958924980688,-0.525325768299459,-3.47939871831464,0.00111536875797961,0.999942144397709,-3.92389764302687
"ENSG00000232542",0.827810700412115,-1.20279797168307,3.39591350774404,0.00142419079859607,0.999942144397709,-4.04223637654125
"ENSG00000227006",-0.450096973152504,0.471703812817878,-3.38369600699197,0.00147570758707441,0.999942144397709,-3.6316553948427
"ENSG00000230123",-1.14712984037491,-2.6620397185306,-3.38106557625208,0.00148702883580235,0.999942144397709,-4.28672028580781
"ENSG00000172748",0.238582092048819,2.97800387473655,3.35201024061882,0.00161770494427238,0.999942144397709,-2.63533035757217
"ENSG00000249396",-1.02582942540759,-2.82815360795025,-3.30902967302428,0.00183118219433689,0.999942144397709,-4.30316332347762
"ENSG00000265912",0.881502904684192,-0.717551377363256,3.30882651916348,0.00183225199563131,0.999942144397709,-3.96504239543436
"ENSG00000146904",-0.931344082777114,-0.72967945454398,-3.30439413913779,0.00185574090911453,0.999942144397709,-4.01375181933773
"ENSG00000213863",1.22266989609734,-3.02846713158769,3.28381707001178,0.00196857789786066,0.999942144397709,-4.30719268605464
"ENSG00000262222",-0.660969176886157,-0.574682207133238,-3.24413169987164,0.00220481000356642,0.999942144397709,-3.99416455318578
