"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GAPDH",0,-0.665763886671697,0.358,0.479,0
"ACTB",0,-0.6336604627383,0.481,0.593,0
"CLU",0,-0.67900835944236,0.369,0.464,0
"TUBB2A",0,-0.519896811631457,0.221,0.311,0
"CKB",0,-0.582962570437565,0.471,0.56,0
"UBC",0,-0.590854017199724,0.211,0.299,0
"SNCB",0,-0.595829225287043,0.28,0.366,0
"TUBB",0,-0.632652045049215,0.16,0.245,0
"MIF",0,-0.634483722565127,0.197,0.282,0
"RAB3A",0,-0.545431342382049,0.19,0.274,0
"CFL1",0,-0.479906230163686,0.271,0.355,0
"GLUL",0,-1.38684625508417,0.144,0.227,0
"TPI1",0,-0.555684859333206,0.208,0.291,0
"TUBB3",0,-0.583089154151347,0.187,0.269,0
"TUBB4A",0,-0.559158474908599,0.184,0.264,0
"ATP5F1D",0,-0.661569739705346,0.156,0.235,0
"UBB",0,-0.533535667380091,0.168,0.246,0
"PRDX2",0,-0.687829328365562,0.159,0.237,0
"ALDOC",0,-0.744651089316387,0.144,0.217,0
"EIF5A",0,-0.875224447372121,0.078,0.144,0
"ATP1B2",0,-1.2871268016938,0.1,0.164,0
"HPCA",2.09315851517103e-319,-0.712371654149319,0.126,0.194,3.46495049827921e-312
"LINC01515",3.67071012234213e-319,1.37579054796022,0.049,0.014,5.81219062952255e-312
"TUBA4A",1.51808586603765e-318,-0.61568706245704,0.143,0.214,2.30357677715814e-311
"SLC1A2",6.40704033087541e-317,-0.999590740873667,0.332,0.413,9.33329613353241e-310
"HSP90AB1",2.69823675405522e-310,-0.361743214012688,0.417,0.494,3.7794125625639e-303
"CTSD",1.98516752348495e-308,-0.62637001963853,0.156,0.228,2.67763264438579e-301
"ATP6V0C",2.35908489469975e-308,-0.392038093286363,0.382,0.463,3.06833755041747e-301
"PTMA",1.19000703210765e-303,-0.435781294495782,0.367,0.452,1.49440780255807e-296
"PEBP1",1.06186027926811e-301,-0.410154681259064,0.393,0.469,1.28903205523844e-294
"ATP6V1F",6.81011976785263e-297,-0.602473693857033,0.143,0.213,8.0003806820249e-290
"AC119673.2",2.41461485006222e-295,0.584601216474119,0.22,0.147,2.74799213543625e-288
"PCSK1N",1.67077602461411e-291,-0.487632455701858,0.239,0.319,1.84383430655548e-284
"PHYHIP",2.50392299770966e-290,-0.519402886732276,0.283,0.357,2.68200540369625e-283
"TUBB4B",4.11455073750869e-286,-0.596388005223914,0.119,0.182,4.28126365756842e-279
"DYNLRB1",5.6093807971902e-285,-0.630622562245661,0.12,0.185,5.67453160488693e-278
"VAMP2",3.81313990482348e-281,-0.3706632657775,0.469,0.537,3.75317325059777e-274
"FAIM2",1.65165291813004e-280,-0.414424774825351,0.359,0.432,1.58289748450153e-273
"BSG",1.70966832297691e-278,-0.501307230224577,0.254,0.33,1.59648504477732e-271
"GPR37L1",1.1962653990925e-277,-1.67982374767887,0.037,0.076,1.0891436068211e-270
"JUND",6.2396410751993e-277,-0.453721930258329,0.296,0.374,5.54234234437346e-270
"ACTG1",1.23773713017699e-275,-0.396067993530011,0.331,0.409,1.07323969069551e-268
"GPM6A",2.11698124500367e-275,-0.39348781876396,0.74,0.772,1.79294163124597e-268
"MEG3",5.56773108416636e-267,0.347889872428891,0.757,0.728,4.6083257561553e-260
"PKM",5.18749571106513e-266,-0.413563020525031,0.365,0.437,4.1981971881673e-259
"FGFR3",2.20028593660109e-263,-1.31588950830757,0.056,0.101,1.74196284598312e-256
"PPP2R1A",9.34273289709806e-263,-0.467198281515303,0.243,0.316,7.23925161062572e-256
"RNF187",4.32306508942621e-262,-0.547375304907433,0.144,0.208,3.27995687494871e-255
"PRDX1",1.86171618252332e-260,-0.656794665096193,0.099,0.157,1.38367785476973e-253
"H1FX",2.7861604596617e-260,-0.662542185169378,0.093,0.149,2.0293348646682e-253
"TUBA1B",1.2005568020363e-257,-0.33524522333786,0.412,0.479,8.57294688761299e-251
"PNMA8B",8.24238085113345e-255,-0.545272333304448,0.11,0.169,5.77253973125079e-248
"MALAT1",2.14080753022081e-254,0.102980757559013,0.983,0.98,1.47102261897154e-247
"ATP6V0B",2.98962943958973e-254,-0.489808745435752,0.204,0.275,2.0162352263373e-247
"GABARAP",6.46373027563109e-245,-0.485183402160161,0.176,0.243,4.27994445273989e-238
"AP2M1",1.43753497616708e-244,-0.401563889981584,0.261,0.334,9.3486303891012e-238
"ITM2C",1.03905184728275e-243,-0.513923771836555,0.219,0.291,6.63865286012041e-237
"RNASEK",6.98250915942586e-243,-0.495420563915024,0.167,0.233,4.38430861656254e-236
"GJA1",1.37224526918029e-241,-1.6764554129803,0.033,0.068,8.47027142209505e-235
"SRP14",5.66542433712292e-239,-0.4516213345207,0.212,0.282,3.43873564143157e-232
"CEND1",5.02326242324711e-237,-0.47180610745771,0.241,0.311,2.99898040763166e-230
"RHBDD2",1.20192794747296e-235,-0.486065277457517,0.197,0.263,7.05999414102859e-229
"KANSL1",6.12508739183354e-235,0.318175510622362,0.589,0.537,3.54070167653687e-228
"HSPB1",1.38753309041309e-231,-1.00342805739322,0.058,0.101,7.89552424895939e-225
"SV2A",2.77168645498412e-230,-0.406246063729384,0.309,0.376,1.55291734006834e-223
"CLIP3",4.08136191636879e-229,-0.549666854219612,0.201,0.263,2.25205383845746e-222
"PCBP1",2.23491343561008e-228,-0.467869388671974,0.138,0.198,1.21479641110632e-221
"NAT8L",4.46706046777619e-227,-0.522440461378149,0.285,0.354,2.39238193909565e-220
"KIRREL3",2.10998193639828e-226,0.357564422814219,0.503,0.437,1.11364620926772e-219
"GPX4",1.48784704183456e-225,-0.396837404235704,0.214,0.283,7.74065733368967e-219
"B4GAT1",7.19049581434467e-222,-0.443631907276894,0.157,0.219,3.68823076066727e-215
"EDF1",1.74469192919172e-221,-0.565726219662951,0.147,0.207,8.82477928575353e-215
"PRRT1",1.83294633192838e-219,-0.614026857840812,0.104,0.156,9.14417408684859e-213
"TCF4",4.87061690324603e-217,-0.228079765409934,0.767,0.799,2.39701001424685e-210
"PPIA",5.35246895059081e-217,-0.413714971960365,0.292,0.36,2.59902519632264e-210
"H3F3A",9.73623686393721e-217,-0.487386975259267,0.175,0.237,4.66546714242049e-210
"CALM2",2.69783735029209e-216,-0.204486340437772,0.643,0.687,1.27597637779235e-209
"TUBA1A",3.94841377448113e-216,-0.405076462198453,0.262,0.332,1.84351065549836e-209
"RBFOX1",9.59135191009383e-216,0.177037785189686,0.839,0.76,4.42150714291656e-209
"CHCHD10",1.25273863595542e-215,-0.510274536239695,0.205,0.269,5.70279921748003e-209
"SERF2",2.02163961110315e-215,-0.514979116839729,0.187,0.251,9.08942302321894e-209
"EEF1A2",5.71077011920611e-214,-0.473450029631043,0.226,0.289,2.5362871573224e-207
"PRNP",8.84155405229865e-214,-0.27083473058485,0.462,0.521,3.87943170217751e-207
"CD81",3.09855922735779e-213,-0.515614220433764,0.159,0.22,1.34337763071536e-206
"PSAP",1.47646144252228e-212,-0.353789458684834,0.434,0.498,6.32587754626004e-206
"GNG3",2.95836285523544e-212,-0.4429194767312,0.145,0.204,1.25276781171345e-205
"EGR1",1.72704451086015e-211,-0.597739840161227,0.102,0.153,7.22939367235886e-205
"MTRNR2L8",8.94947689931805e-210,-0.800541535119375,0.026,0.056,3.70367249026534e-203
"TSPYL1",3.62969864640784e-209,-0.317641991258326,0.325,0.39,1.48524520643652e-202
"ADGRG7",5.79127711173438e-209,4.03611674636899,0.016,0.001,2.31924501742021e-202
"NDUFA4",5.79522667987346e-209,-0.433100044330986,0.238,0.304,2.31924501742021e-202
"RYR2",1.11517757823879e-208,0.273992047897078,0.635,0.568,4.41442149779464e-202
"APOE",1.71016942871777e-206,-1.33294789169216,0.064,0.106,6.69689957832533e-200
"ENO1",2.28563607706647e-206,-0.528412071566458,0.203,0.265,8.85516841509359e-200
"RABAC1",6.78853334053371e-202,-0.475493784700173,0.123,0.178,2.60237540956278e-195
"PFN1",1.19003036799229e-201,-0.589123801552985,0.076,0.121,4.51444542951829e-195
"NRGN",1.36307840310965e-201,-0.410029637955873,0.46,0.51,5.11760425824141e-195
"GDI1",1.98390589709854e-201,-0.412760001155397,0.319,0.383,7.37246278872029e-195
"RHOB",5.33890717119372e-201,-0.620964171540971,0.157,0.215,1.96396964778402e-194
"NAP1L3",5.90653927609341e-201,-0.377552075198791,0.188,0.25,2.15105092762026e-194
"UBE2M",3.29066421030355e-199,-0.45663569587628,0.11,0.161,1.18653291576889e-192
"CSPG5",4.35207824350555e-199,-0.698591154133166,0.148,0.203,1.55386798729666e-192
"DYNLL2",1.62596012483015e-198,-0.372306867931576,0.227,0.291,5.74897291477981e-192
"EIF1",3.25309482586413e-197,-0.337392003746915,0.316,0.383,1.13915017220084e-190
"GNAS",4.05812113832575e-197,-0.369913869660354,0.453,0.506,1.40751588333747e-190
"FTL",6.99286156781314e-197,-0.406845071565254,0.344,0.414,2.40251806675235e-190
"TBCB",7.70443275653116e-197,-0.53519207205037,0.146,0.201,2.62225237782024e-190
"FTX",8.79440874462078e-196,0.172275760018926,0.803,0.773,2.96551747699985e-189
"DIRAS1",2.77647770708008e-195,-0.388035962810038,0.161,0.219,9.27652436036044e-189
"COX6A1",5.80284167911614e-195,-0.479019057577716,0.177,0.237,1.92116927807883e-188
"CST3",2.22757181972703e-194,-0.979649228432482,0.119,0.17,7.30846771625068e-188
"PTMS",6.11625991394793e-194,-0.410631401445861,0.183,0.243,1.98877433409069e-187
"PGAM1",7.3650961912358e-192,-0.351324798945823,0.186,0.246,2.37365488997845e-185
"COX6B1",1.55597531423072e-191,-0.531593948981818,0.176,0.234,4.97067590857359e-185
"STMN1",6.57866826324119e-191,-0.348276911447868,0.378,0.439,2.08332844381437e-184
"H3F3B",1.18577456306584e-190,-0.451220835552409,0.21,0.273,3.72273169676567e-184
"MRFAP1",3.04931267754012e-190,-0.430442243104738,0.113,0.164,9.4914746934971e-184
"C1QTNF4",2.05752518697821e-189,-0.485609715024172,0.09,0.137,6.35010270500434e-183
"TRAPPC1",8.33851383748801e-189,-0.601218337494681,0.082,0.126,2.5518743634797e-182
"HNRNPH2",9.6614540812957e-189,-0.490944742267091,0.11,0.16,2.93210045006777e-182
"ARL6IP1",1.49801814122624e-188,-0.284076797488519,0.376,0.442,4.50867881959227e-182
"KCNIP4",2.78098505971752e-187,0.149336734496467,0.802,0.709,8.30149712009076e-181
"LINC00632",1.32059207761543e-185,0.272198631176347,0.612,0.56,3.91003975132674e-179
"UBQLN2",6.77627034522662e-185,-0.423399654807953,0.112,0.162,1.99015377901436e-178
"TAGLN3",4.69977697250378e-183,-0.403445896812932,0.279,0.338,1.36925656717197e-176
"TUBB2B",8.28562023769629e-180,-1.05059341142089,0.055,0.092,2.39481558302935e-173
"THY1",1.15495134859376e-179,-0.244394455345398,0.356,0.415,3.31190267464155e-173
"AC105402.3",9.31140023228818e-179,-0.814696943634468,0.115,0.164,2.64924803717328e-172
"MARCKS",6.66883429074421e-178,-0.357277366738942,0.201,0.261,1.8826856496683e-171
"GRINA",6.96434912788081e-178,-0.469453811056736,0.185,0.242,1.9509888110771e-171
"PLK2",1.95662162864288e-177,-0.482862316008652,0.146,0.198,5.43942697691344e-171
"AP2S1",2.45123345820303e-177,-0.461566253025685,0.128,0.179,6.76282798685608e-171
"CCDC85B",2.81205527785885e-176,-0.345603844681589,0.213,0.274,7.69998375867967e-170
"SCAND1",4.57326872525249e-176,-0.723967453518,0.05,0.086,1.24290953419969e-169
"SH3BGRL3",9.03627310721148e-176,-0.531213429066278,0.077,0.119,2.43766025478588e-169
"FKBP8",1.35069568592614e-174,-0.399062853120601,0.242,0.301,3.61689749616571e-168
"EIF4A1",3.61328444989285e-173,-0.494793589308085,0.178,0.233,9.60504007975879e-167
"SPRYD3",7.33489034814861e-173,-0.405727765999349,0.116,0.165,1.93567364030462e-166
"NCDN",7.73201527855218e-173,-0.319831287299056,0.259,0.32,2.02579502298303e-166
"CYCS",4.07116746416923e-172,-0.374451820842473,0.168,0.224,1.05903064636749e-165
"HNRNPK",6.69676933305968e-171,-0.372950538796934,0.267,0.327,1.72967227449402e-164
"COX8A",1.01345555739798e-170,-0.400117652733423,0.127,0.179,2.59916566108527e-164
"BEX4",3.72930305376478e-170,-0.339661726025496,0.223,0.283,9.49749854895462e-164
"WBP2",4.14182351350989e-170,-0.404052700847356,0.189,0.244,1.04748230148007e-163
"SLC25A11",5.98536940434531e-170,-0.590160660805456,0.067,0.106,1.50328233324873e-163
"PTPRZ1",2.41821298152831e-169,-0.734830113142258,0.199,0.253,6.03197161231344e-163
"NDN",2.73001187009808e-168,-0.543880583249773,0.056,0.092,6.76339570154624e-162
"SLC25A6",3.09338684244815e-168,-0.418985388331128,0.121,0.171,7.61184813606057e-162
"H1F0",4.8425882684089e-168,-0.532134714173901,0.077,0.118,1.18361067579567e-161
"TSPYL4",1.80336213749781e-167,-0.353278943026625,0.152,0.203,4.37833799384647e-161
"SCG3",3.39658882614714e-167,-0.54916258938378,0.192,0.245,8.19188082914811e-161
"SYN1",5.11692728462581e-167,-0.392156499757742,0.234,0.288,1.2259796289982e-160
"NDUFAF3",5.89203061520614e-167,-0.591013770476411,0.058,0.094,1.40246218639765e-160
"NUCKS1",6.82131574329834e-167,-0.284492216332249,0.435,0.49,1.61311388045121e-160
"CDIP1",1.12045990254511e-166,-0.435097986040259,0.191,0.245,2.63258387954371e-160
"ATP5F1B",2.9024060289257e-166,-0.355337179634667,0.219,0.276,6.77565314391392e-160
"SCG2",3.84657997200353e-165,-0.411840866787622,0.154,0.206,8.92262642412848e-159
"BEX3",4.88385344176704e-165,-0.293653897126521,0.372,0.431,1.12570120876314e-158
"SOD1",7.01895376412047e-165,-0.41272443168396,0.206,0.262,1.60765499354531e-158
"GNB2",8.62011823554064e-165,-0.479840920284391,0.143,0.193,1.96205346100525e-158
"BSCL2",1.91520439807856e-164,-0.398471946283487,0.272,0.328,4.33218356944224e-158
"ZFAND5",3.1446361218111e-163,-0.3677595376292,0.279,0.337,7.06924414427131e-157
"ARHGDIG",7.64382709358595e-162,-0.31272887854993,0.151,0.203,1.7078150904613e-155
"CYC1",8.28516986321819e-162,-0.562932357548759,0.094,0.138,1.83981927845803e-155
"CDK5R2",8.60586213308626e-162,-0.431733047262919,0.123,0.17,1.89945074680325e-155
"TRAPPC5",2.55701299335714e-161,-0.500188881263638,0.105,0.15,5.60973625826026e-155
"EIF1AX",1.27638278391364e-160,-0.310166694552976,0.25,0.307,2.78344127569308e-154
"LY6E",1.13151419094265e-159,-0.415434515786415,0.133,0.182,2.45283491683574e-153
"DLGAP2",2.24091999861734e-159,0.314244738015856,0.568,0.528,4.82900043276628e-153
"F3",2.54825989656913e-159,-1.45587014110475,0.033,0.06,5.45899120609726e-153
"RRAGA",9.10036732566067e-159,-0.460544302998922,0.086,0.128,1.93811886393138e-152
"FOS",1.95614668783734e-158,-1.07752559072528,0.041,0.071,4.14181377577745e-152
"TMEM160",9.50820272769095e-158,-0.325074195783963,0.15,0.202,2.00156605128459e-151
"CXXC5",2.49672199947158e-157,-0.430449740271814,0.181,0.232,5.22562855534898e-151
"CADM3",5.86833990193702e-157,-0.346204755816771,0.231,0.286,1.22122253218993e-150
"NDUFB7",6.9667147088983e-157,-0.567151977867749,0.102,0.146,1.44156076970485e-150
"UBA52",1.84418106922733e-156,-0.331676825515883,0.158,0.21,3.79444174659728e-150
"DUSP1",3.25973490644685e-156,-0.988844590302864,0.068,0.105,6.66929422480486e-150
"ATP6AP1",6.10319673289717e-156,-0.305770422717593,0.165,0.218,1.24171502146412e-149
"MEG8",6.56788529142541e-156,0.302608927728613,0.527,0.483,1.32883375227919e-149
"C1orf61",8.31396058357903e-156,-0.692526747957067,0.238,0.291,1.67281141300888e-149
"LRP2",2.62585527606772e-155,0.786882299815096,0.081,0.047,5.25432575971265e-149
"CALM3",4.87747315065233e-155,-0.203308584251036,0.429,0.482,9.70647173429335e-149
"PRPF19",1.2541864759309e-154,-0.479603797175522,0.153,0.202,2.48234355210787e-148
"IQCJ-SCHIP1",3.04095343826672e-154,0.198305959112249,0.6,0.538,5.9862608693579e-148
"HSPA1A",3.41188594804637e-154,-0.546911172641041,0.093,0.136,6.6803490879548e-148
"SLC25A4",3.45954555937712e-154,-0.408101872438861,0.115,0.16,6.73744207358531e-148
"CSTB",4.3217182207396e-154,-0.496383855654049,0.107,0.151,8.37174891296458e-148
"KCNF1",5.23458582773403e-154,-0.466184042982138,0.073,0.111,1.00864448295846e-147
"ANKRD36",6.56531633284275e-152,0.294986842877614,0.503,0.455,1.25840273027573e-145
"FKBP4",1.58370234134955e-151,-0.528655274183308,0.092,0.133,3.01965820578552e-145
"FBLL1",3.46120230414086e-151,-0.576568794004163,0.059,0.093,6.56513032895483e-145
"ATP6V0E2",1.43132985052407e-150,-0.314158698396938,0.257,0.314,2.70084720881932e-144
"AC008571.2",1.79025548806338e-150,0.686715820046522,0.12,0.081,3.36070877806881e-144
"STMN4",1.98548216120793e-150,-0.421109735260812,0.19,0.242,3.70807896998559e-144
"ELOB",2.73570736586335e-150,-0.402740771380741,0.186,0.24,5.0831293926674e-144
"SNHG14",1.32626660300278e-149,0.145740038896145,0.878,0.836,2.45178398593911e-143
"SUMO3",1.41475834129256e-149,-0.288398905303644,0.157,0.207,2.60216403109571e-143
"COX5B",6.31877048499782e-149,-0.470234557962424,0.177,0.228,1.15637075855018e-142
"SNU13",6.6431944903551e-149,-0.398962488449838,0.168,0.218,1.20966347660448e-142
"LY6H",1.2166217392712e-148,-0.414593255254767,0.234,0.288,2.20433253922597e-142
"SAP18",4.54967319666734e-148,-0.372030271423568,0.125,0.171,8.20250359628656e-142
"C1QBP",4.62954387638306e-148,-0.495833277269696,0.067,0.104,8.30538488367269e-142
"SDC3",1.63102514380672e-146,-0.579541191862633,0.164,0.213,2.91170978051599e-140
"RAN",2.30171816254924e-146,-0.342302494525012,0.13,0.177,4.08898841563659e-140
"JUN",3.6892479768156e-146,-0.706358700480557,0.084,0.123,6.52211157294976e-140
"ATP5MC3",3.96614601335953e-146,-0.343590266420835,0.157,0.208,6.97775874599778e-140
"SPINT2",1.63855691439583e-145,-0.430270310891823,0.155,0.203,2.86890252376682e-139
"JUNB",2.00250685917479e-145,-0.72580952670379,0.069,0.105,3.48935634037289e-139
"SNCG",3.42730610640912e-145,-0.581352560698862,0.122,0.166,5.94362220520181e-139
"ARF1",4.04801682996568e-145,-0.303197581667785,0.235,0.288,6.98678615039878e-139
"GPC5",2.28963446078417e-144,-0.83446848423799,0.246,0.294,3.93321682758051e-138
"CLTB",1.2281704580859e-143,-0.413256154270315,0.175,0.224,2.09989045716827e-137
"RETREG2",1.3024414236797e-143,-0.377498181137471,0.162,0.211,2.21647084746144e-137
"CHCHD2",1.39749430628953e-143,-0.355162735488022,0.147,0.195,2.36716855861552e-137
"SLC1A3",1.98432698900039e-143,-0.829776251775173,0.179,0.224,3.34562364386493e-137
"SELENOM",6.36022019718307e-143,-0.498709324389125,0.084,0.123,1.06740692074102e-136
"ARL2",2.80852885228476e-142,-0.469196700567663,0.081,0.119,4.69180542104806e-136
"MLF2",3.36664003113481e-142,-0.382760909158024,0.18,0.229,5.59848043487852e-136
"PTN",4.04943225797706e-142,-0.755709309446272,0.142,0.186,6.70330613678907e-136
"HSPA1B",9.53186019620405e-142,-0.72729442030826,0.046,0.076,1.57073523776523e-135
"NDUFB10",2.24176606716411e-140,-0.474140864402995,0.101,0.142,3.67751889841713e-134
"NDUFB11",3.53262696391583e-140,-0.509316162967742,0.068,0.103,5.76913249279864e-134
"LAMTOR1",7.90979867183306e-140,-0.378630649549739,0.08,0.118,1.28598234931879e-133
"PRDX5",8.91360567278284e-140,-0.453629744235205,0.114,0.157,1.44274140572641e-133
"FAM66D",1.65546224069702e-139,0.471389610160975,0.161,0.117,2.66764746907252e-133
"PFDN2",2.22962632307431e-139,-0.44306450327855,0.158,0.205,3.57704021200715e-133
"USP11",3.97068971224029e-139,-0.309060109653526,0.274,0.326,6.34232802813195e-133
"DRAP1",1.34879175196184e-138,-0.472307208822076,0.111,0.154,2.14499861312076e-132
"FRMD4A",1.08542662103237e-137,0.173508079378208,0.743,0.707,1.71866102893898e-131
"STXBP5L",2.55907714511588e-137,0.239415134472637,0.622,0.58,4.03449326521064e-131
"SDC4",3.16055570487461e-137,-1.57289076879425,0.02,0.041,4.96127226389024e-131
"KAZN",6.69927608992483e-136,0.229572606552573,0.716,0.675,1.04710335661599e-129
"PTGDS",1.03916105584445e-135,-0.524773291208082,0.296,0.349,1.61727771255848e-129
"SBDS",1.91143061240873e-135,-0.427049877185112,0.093,0.133,2.96215835171253e-129
"CAPNS1",7.17202451209076e-135,-0.387259968146011,0.122,0.164,1.10674446521532e-128
"RAB11B",7.73789413877952e-135,-0.446138910639988,0.152,0.197,1.18902787033043e-128
"ATP6V1G1",1.64711719485738e-134,-0.333420283679269,0.179,0.228,2.52037486842463e-128
"CPE",2.29620303182717e-134,-0.407316188023351,0.443,0.49,3.49888752275751e-128
"ATP5MF",7.60811170240467e-134,-0.373517961415809,0.172,0.221,1.15447155050779e-127
"CES4A",1.03834213158338e-133,0.509917056364972,0.259,0.209,1.56906534384982e-127
"CCDC184",1.19147129984078e-133,-0.428171319365997,0.061,0.094,1.7930228165818e-127
"TRMT112",1.64396935163452e-133,-0.412457930961432,0.093,0.133,2.4637976673563e-127
"NORAD",1.75261968287304e-133,-0.195186397712741,0.408,0.46,2.61586577014239e-127
"PEG3",2.40914045150467e-133,-0.326491048367258,0.376,0.424,3.58107677536416e-127
"NEFL",2.53912852035238e-133,-0.204068212947189,0.201,0.253,3.75895540212244e-127
"SPRN",1.10121456157146e-132,-0.448374518747279,0.075,0.111,1.62365064277681e-126
"PREX2",2.31040588255214e-132,-0.678413395068288,0.157,0.199,3.39276826629057e-126
"RGS4",2.75354576650166e-132,-0.193991614557591,0.295,0.349,4.02726816152343e-126
"OBI1-AS1",4.85736466386457e-132,-0.892742690919315,0.079,0.113,7.07584477312162e-126
"CHRM1",5.85396247297405e-132,-0.488361363981864,0.069,0.103,8.49363920760291e-126
"AP1S1",6.10441830830082e-132,-0.355307163809437,0.139,0.185,8.82188398132103e-126
"PRELID1",6.27651903242549e-132,-0.419092958412317,0.072,0.107,9.03474554227563e-126
"NKAIN3",1.14179661938565e-131,-0.617079045572518,0.188,0.233,1.63709029053229e-125
"ETV5",1.37361922466415e-131,-0.382439370253429,0.216,0.268,1.96175052057119e-125
"FXYD6",2.01498275017871e-131,-0.33238945500224,0.389,0.438,2.86648031589185e-125
"UBL5",3.52432443907517e-131,-0.440708152990448,0.126,0.17,4.99413588295657e-125
"BEX1",5.29456074620289e-131,-0.247356514486804,0.286,0.34,7.47356517165825e-125
"LDHB",2.24691898570568e-130,-0.404519830206183,0.173,0.22,3.159404601645e-124
"LSAMP",4.487415130129e-130,-0.223742505428521,0.884,0.892,6.28550963541643e-124
"ADRM1",5.33883609660191e-130,-0.712675286433098,0.056,0.087,7.44944087077256e-124
"OAT",5.98832941819521e-130,-0.34879672280105,0.192,0.241,8.32380673583992e-124
"HSP90AA1",1.01060454656597e-129,-0.228228048129637,0.486,0.533,1.39940395114575e-123
"MAP7",1.13192745683087e-129,0.196215401807862,0.559,0.515,1.56146503682241e-123
"POP7",2.19300073090853e-129,-0.642492889977754,0.042,0.069,3.01377273112902e-123
"TMBIM6",3.58645480544559e-129,-0.350182363105579,0.318,0.369,4.91022419982383e-123
"AURKAIP1",4.43113414687434e-129,-0.494955721753664,0.099,0.138,6.04395515243443e-123
"PEA15",2.29479287740284e-128,-0.274194049999656,0.194,0.242,3.11836032134767e-122
"PNMA2",2.33197800880217e-128,-0.256177047122031,0.309,0.36,3.15711038736737e-122
"NAPA",2.74084640312898e-128,-0.409901925220851,0.182,0.229,3.69690704459138e-122
"EEF2",2.83279589285372e-128,-0.310656577732831,0.196,0.246,3.80683093449403e-122
"LINC00486",6.2316657020768e-128,-0.318080233251131,0.28,0.331,8.34358779317811e-122
"HSPA8",1.91719954751078e-127,-0.306501755445009,0.151,0.197,2.55753901362016e-121
"PGRMC1",4.40745201789002e-127,-0.284158962595566,0.202,0.252,5.85807094189647e-121
"KALRN",1.89029974019733e-126,0.216338338888227,0.649,0.609,2.50331543615759e-120
"TMSB10",4.53976549131605e-126,-0.368265287994634,0.318,0.37,5.99020842685336e-120
"EIF4A2",5.39731624750688e-126,-0.247557048622017,0.428,0.477,7.09603408819553e-120
"RTL8C",6.67029589847515e-126,-0.261426521142406,0.183,0.231,8.73811790726656e-120
"MRPL28",7.02536570344497e-126,-0.665750466616139,0.066,0.099,9.17027436520469e-120
"SELENOK",8.56012711997092e-126,-0.43988435242279,0.078,0.113,1.11337067765408e-119
"MOBP",3.26261537471431e-125,0.426803808140158,0.183,0.138,4.22841062129559e-119
"NAP1L2",4.36506745044098e-125,-0.233278379439369,0.177,0.224,5.63714813055573e-119
"RAD23A",8.53893835471815e-125,-0.444023337455471,0.136,0.178,1.09884146507472e-118
"ARPC4",1.73751204722035e-124,-0.444353439078925,0.12,0.16,2.22806102146799e-118
"MARCKSL1",3.36126378908797e-124,-0.629756253470046,0.113,0.152,4.29512031096477e-118
"ITM2B",4.26156605797584e-124,-0.321070054654788,0.427,0.476,5.42651225555947e-118
"ARF3",7.21386480453798e-124,-0.279530479917655,0.238,0.287,9.15384804325444e-118
"STUB1",1.04851969125816e-123,-0.388653966762451,0.133,0.176,1.32587230692447e-117
"STMN3",1.0924931910875e-123,-0.304927746622208,0.24,0.289,1.37669740158011e-117
"NGRN",1.34373137962926e-123,-0.225772123718435,0.268,0.32,1.68745444697374e-117
"AGT",1.90223171396626e-123,-1.44199044206448,0.022,0.042,2.38060874985792e-117
"NBL1",9.2827627916579e-123,-0.354262394565685,0.152,0.197,1.15774255764131e-116
"HPSE2",2.23168224781292e-122,-0.844241907311063,0.095,0.13,2.77384592966384e-116
"SOX5",5.33717641297514e-122,-0.356208789901223,0.567,0.6,6.61122327072761e-116
"ARPP19",6.80440904278079e-122,-0.212632059075474,0.405,0.455,8.40012973682752e-116
"ID2",7.19262654456917e-122,-0.410492095177958,0.154,0.199,8.84939125708074e-116
"SUMO2",8.63362973313773e-122,-0.295704471292639,0.211,0.26,1.0586552767188e-115
"SET",2.71111813094258e-121,-0.273922621418504,0.21,0.26,3.31321618240856e-115
"BEX2",2.79558295992953e-121,-0.233767253280832,0.24,0.292,3.40501314505964e-115
"RAPGEF5",4.82699032145471e-121,0.223588436214716,0.551,0.504,5.85966475643054e-115
"ANKS1B",2.89163744662057e-120,0.131155117809241,0.817,0.777,3.4986052310855e-114
"RSRP1",6.21495994214876e-120,0.26363706538598,0.444,0.398,7.49460912255359e-114
"KCNJ4",9.88663322847154e-120,-0.425350631814208,0.126,0.166,1.18829259606465e-113
"CD22",1.27457242203349e-119,0.590907436089367,0.087,0.056,1.52689274067945e-113
"PRPS1",1.3891008898658e-119,-0.560156489027017,0.055,0.085,1.65863775448082e-113
"CALR",1.40557599482146e-119,-0.501334184192345,0.107,0.145,1.67282496611433e-113
"TMEM132A",1.43702575180144e-119,-0.491487901599644,0.15,0.193,1.70468355640895e-113
"SRSF3",1.86872313312181e-119,-0.413197454011489,0.172,0.218,2.20959074334057e-113
"WIF1",2.35999888137035e-119,-1.17467230344217,0.053,0.081,2.78144780238202e-113
"GSK3A",3.6325633219293e-119,-0.337278877105084,0.101,0.138,4.26745643508104e-113
"ARHGDIA",4.17429644130929e-119,-0.352345172232293,0.135,0.177,4.88810464938304e-113
"NHP2",4.29217299031556e-119,-0.484856995096046,0.07,0.103,5.01002877030588e-113
"ATP1B1",1.35595087923693e-118,-0.289565726014508,0.591,0.614,1.57767380961826e-112
