Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-420499,"Class C/3 (Metabotropic glutamate/pheromone receptors)",1,40,0.003302782594335728,0.003302782594335696,0.019816695566014175,1,8,5.16762483043731E-4,9606,Homo sapiens,"grm5","P41594","R-HSA-373075"
R-HSA-6794361,"Neurexins and neuroligins",1,60,0.0049541738915035915,0.004954173891503544,0.019816695566014175,3,19,0.0012273108972288612,9606,Homo sapiens,"grm5","P41594","R-HSA-6794355;R-HSA-6794347;R-HSA-6794344"
R-HSA-6794362,"Protein-protein interactions at synapses",1,91,0.007513830402113781,0.00751383040211373,0.02254149120634119,3,33,0.0021316452425553904,9606,Homo sapiens,"grm5","P41594","R-HSA-6794355;R-HSA-6794347;R-HSA-6794344"
R-HSA-416476,"G alpha (q) signalling events",1,220,0.018165304268846504,0.01816530426884655,0.034596647675666725,3,35,0.002260835863316323,9606,Homo sapiens,"grm5","P41594","R-HSA-749448;R-HSA-749452;R-HSA-379048"
R-HSA-112316,"Neuronal System",1,419,0.034596647675666746,0.034596647675666725,0.034596647675666725,3,216,0.013952587042180737,9606,Homo sapiens,"grm5","P41594","R-HSA-6794355;R-HSA-6794347;R-HSA-6794344"
R-HSA-500792,"GPCR ligand binding",1,472,0.03897283461316159,0.03897283461316159,0.03897283461316159,1,219,0.014146372973322137,9606,Homo sapiens,"grm5","P41594","R-HSA-373075"
R-HSA-388396,"GPCR downstream signalling",1,638,0.05267938237965486,0.05267938237965486,0.05267938237965486,3,175,0.011304179316581616,9606,Homo sapiens,"grm5","P41594","R-HSA-749448;R-HSA-749452;R-HSA-379048"
R-HSA-372790,"Signaling by GPCR",1,715,0.05903723887375113,0.05903723887375112,0.05903723887375112,4,394,0.02545055228990375,9606,Homo sapiens,"grm5","P41594","R-HSA-749448;R-HSA-373075;R-HSA-749452;R-HSA-379048"
R-HSA-162582,"Signal Transduction",1,2614,0.2158368425398398,0.2158368425398398,0.2158368425398398,4,2576,0.1663975195400814,9606,Homo sapiens,"grm5","P41594","R-HSA-749448;R-HSA-373075;R-HSA-749452;R-HSA-379048"
