Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-451307,"Activation of Na-permeable kainate receptors",1,2,1.651391297167864E-4,1.651391297168292E-4,0.0011559739080178044,2,2,1.2919062076093276E-4,9606,Homo sapiens,"GRIK1","P39086","R-HSA-451310;R-HSA-451309"
R-HSA-451306,"Ionotropic activity of kainate receptors",1,10,8.25695648583932E-4,8.25695648583924E-4,0.001651391297167848,4,4,2.583812415218655E-4,9606,Homo sapiens,"GRIK1","P39086","R-HSA-451283;R-HSA-451310;R-HSA-451311;R-HSA-451309"
R-HSA-451308,"Activation of Ca-permeable Kainate Receptor",1,10,8.25695648583932E-4,8.25695648583924E-4,0.001651391297167848,2,2,1.2919062076093276E-4,9606,Homo sapiens,"GRIK1","P39086","R-HSA-451283;R-HSA-451311"
R-HSA-451326,"Activation of kainate receptors upon glutamate binding",1,30,0.0024770869457517958,0.002477086945751772,0.002477086945751772,4,6,3.8757186228279824E-4,9606,Homo sapiens,"GRIK1","P39086","R-HSA-451283;R-HSA-451310;R-HSA-451311;R-HSA-451309"
R-HSA-112314,"Neurotransmitter receptors and postsynaptic signal transmission",1,208,0.017174469490545786,0.017174469490545796,0.017174469490545796,4,110,0.007105484141851302,9606,Homo sapiens,"GRIK1","P39086","R-HSA-451283;R-HSA-451310;R-HSA-451311;R-HSA-451309"
R-HSA-112315,"Transmission across Chemical Synapses",1,273,0.022541491206341344,0.022541491206341302,0.022541491206341302,4,162,0.010464440281635554,9606,Homo sapiens,"GRIK1","P39086","R-HSA-451283;R-HSA-451310;R-HSA-451311;R-HSA-451309"
R-HSA-112316,"Neuronal System",1,419,0.034596647675666746,0.034596647675666725,0.034596647675666725,4,216,0.013952587042180737,9606,Homo sapiens,"GRIK1","P39086","R-HSA-451283;R-HSA-451310;R-HSA-451311;R-HSA-451309"
