Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-8963693,"Aspartate and asparagine metabolism",1,12,9.872480460715754E-4,9.872480460715316E-4,0.002961744138214595,1,10,6.364157067396424E-4,9606,Homo sapiens,"FOLH1","Q04609","R-HSA-5693783"
R-HSA-71291,"Metabolism of amino acids and derivatives",1,364,0.029946524064171122,0.029946524064171087,0.029946524064171087,1,263,0.016737733087252592,9606,Homo sapiens,"FOLH1","Q04609","R-HSA-5693783"
R-HSA-1430728,"Metabolism",1,2218,0.18247634718222955,0.1824763471822295,0.1824763471822295,1,2149,0.13676573537834913,9606,Homo sapiens,"FOLH1","Q04609","R-HSA-5693783"
