Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-977225,"Amyloid fiber formation",1,81,0.006674357284113382,0.006674357284113364,0.02002307185234009,9,33,0.0021124055818717196,9606,Homo sapiens,"SNCA","P37840","R-HSA-976734;R-HSA-5660757;R-HSA-5661157;R-HSA-5660752;R-HSA-5658496;R-HSA-5660753;R-HSA-5658104;R-HSA-977136;R-HSA-5661161"
R-HSA-9833482,"PKR-mediated signaling",1,81,0.006674357284113382,0.006674357284113364,0.02002307185234009,1,40,0.0025604916143899628,9606,Homo sapiens,"SNCA","P37840","R-HSA-9836435"
R-HSA-1169410,"Antimicrobial mechanism of IFN-stimulated genes",1,176,0.014502307185234015,0.014502307185234042,0.024967040210942648,1,86,0.00550505697093842,9606,Homo sapiens,"SNCA","P37840","R-HSA-9836435"
R-HSA-913531,"Interferon Signaling",1,303,0.02496704021094265,0.024967040210942648,0.024967040210942648,1,140,0.00896172065036487,9606,Homo sapiens,"SNCA","P37840","R-HSA-9836435"
R-HSA-1280215,"Cytokine Signaling in Immune system",1,805,0.06633157547791695,0.0663315754779169,0.0663315754779169,1,806,0.05159390602995775,9606,Homo sapiens,"SNCA","P37840","R-HSA-9836435"
R-HSA-392499,"Metabolism of proteins",1,2113,0.17411008569545156,0.1741100856954516,0.1741100856954516,9,912,0.05837920880809115,9606,Homo sapiens,"SNCA","P37840","R-HSA-976734;R-HSA-5660757;R-HSA-5661157;R-HSA-5660752;R-HSA-5658496;R-HSA-5660753;R-HSA-5658104;R-HSA-977136;R-HSA-5661161"
R-HSA-168256,"Immune System",1,2337,0.19256756756756757,0.19256756756756754,0.19256756756756754,1,1806,0.11560619638970682,9606,Homo sapiens,"SNCA","P37840","R-HSA-9836435"
