Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-426048,"Arachidonate production from DAG",1,5,4.119973632168754E-4,4.1199736321684277E-4,0.002059986816084214,1,3,1.9203687107924723E-4,9606,Homo sapiens,"DAGLA","Q9Y4D2","R-HSA-426032"
R-HSA-114508,"Effects of PIP2 hydrolysis",1,27,0.002224785761371127,0.002224785761371084,0.004449571522742168,1,9,5.761106132377416E-4,9606,Homo sapiens,"DAGLA","Q9Y4D2","R-HSA-426032"
R-HSA-416476,"G alpha (q) signalling events",1,220,0.01812788398154252,0.018127883981542525,0.021835860250494443,1,35,0.0022404301625912177,9606,Homo sapiens,"DAGLA","Q9Y4D2","R-HSA-426032"
R-HSA-76002,"Platelet activation, signaling and aggregation",1,265,0.021835860250494398,0.021835860250494443,0.021835860250494443,1,119,0.00761746255281014,9606,Homo sapiens,"DAGLA","Q9Y4D2","R-HSA-426032"
R-HSA-388396,"GPCR downstream signalling",1,638,0.0525708635464733,0.052570863546473334,0.052570863546473334,1,175,0.011202150812956087,9606,Homo sapiens,"DAGLA","Q9Y4D2","R-HSA-426032"
R-HSA-372790,"Signaling by GPCR",1,715,0.058915622940013186,0.05891562294001318,0.05891562294001318,1,394,0.025220842401741134,9606,Homo sapiens,"DAGLA","Q9Y4D2","R-HSA-426032"
R-HSA-109582,"Hemostasis",1,738,0.060810810810810814,0.060810810810810856,0.060810810810810856,1,366,0.02342849827166816,9606,Homo sapiens,"DAGLA","Q9Y4D2","R-HSA-426032"
R-HSA-162582,"Signal Transduction",1,2616,0.21555702043506922,0.2155570204350692,0.2155570204350692,1,2580,0.1651517091281526,9606,Homo sapiens,"DAGLA","Q9Y4D2","R-HSA-426032"
