Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-977606,"Regulation of Complement cascade",1,135,0.011146891255883081,0.011146891255883085,0.0376517215754274,1,42,0.002713003035979588,9606,Homo sapiens,"CD81","P60033","R-HSA-8853252"
R-HSA-166658,"Complement cascade",1,152,0.012550573858475765,0.0125505738584758,0.0376517215754274,1,73,0.0047154576577740455,9606,Homo sapiens,"CD81","P60033","R-HSA-8853252"
R-HSA-198933,"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",1,230,0.018990999917430435,0.018990999917430473,0.03798199983486095,1,44,0.0028421936567405207,9606,Homo sapiens,"CD81","P60033","R-HSA-199518"
R-HSA-1280218,"Adaptive Immune System",1,991,0.08182643877466765,0.08182643877466766,0.08182643877466766,1,324,0.020928880563271107,9606,Homo sapiens,"CD81","P60033","R-HSA-199518"
R-HSA-168249,"Innate Immune System",1,1201,0.09916604739493023,0.09916604739493029,0.09916604739493029,1,727,0.046960790646599054,9606,Homo sapiens,"CD81","P60033","R-HSA-8853252"
R-HSA-168256,"Immune System",1,2330,0.19238708612005614,0.19238708612005617,0.19238708612005617,2,1786,0.11536722433951295,9606,Homo sapiens,"CD81","P60033","R-HSA-8853252;R-HSA-199518"
