Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-112313,"Neurotransmitter uptake and metabolism In glial cells",1,4,3.302782594335728E-4,3.302782594335474E-4,0.0013211130377341895,1,3,1.9378593114139912E-4,9606,Homo sapiens,"SLC1A2","P43004","R-HSA-210439"
R-HSA-210455,"Astrocytic Glutamate-Glutamine Uptake And Metabolism",1,4,3.302782594335728E-4,3.302782594335474E-4,0.0013211130377341895,1,3,1.9378593114139912E-4,9606,Homo sapiens,"SLC1A2","P43004","R-HSA-210439"
R-HSA-210500,"Glutamate Neurotransmitter Release Cycle",1,24,0.0019816695566014365,0.0019816695566013953,0.0042110478077780344,1,6,3.8757186228279824E-4,9606,Homo sapiens,"SLC1A2","P43004","R-HSA-210404"
R-HSA-9958863,"SLC-mediated transport of amino acids",1,38,0.0031376434646189413,0.0031376434646189777,0.0042110478077780344,1,36,0.00232543117369679,9606,Homo sapiens,"SLC1A2","P43004","R-HSA-428015"
R-HSA-112310,"Neurotransmitter release cycle",1,51,0.004211047807778053,0.0042110478077780344,0.0042110478077780344,1,32,0.002067049932174924,9606,Homo sapiens,"SLC1A2","P43004","R-HSA-210404"
R-HSA-425407,"SLC-mediated transmembrane transport",1,244,0.02014697382544794,0.020146973825447945,0.020146973825447945,1,193,0.01246689490343001,9606,Homo sapiens,"SLC1A2","P43004","R-HSA-428015"
R-HSA-112315,"Transmission across Chemical Synapses",1,273,0.022541491206341344,0.022541491206341302,0.022541491206341302,2,162,0.010464440281635554,9606,Homo sapiens,"SLC1A2","P43004","R-HSA-210439;R-HSA-210404"
R-HSA-112316,"Neuronal System",1,419,0.034596647675666746,0.034596647675666725,0.034596647675666725,2,216,0.013952587042180737,9606,Homo sapiens,"SLC1A2","P43004","R-HSA-210439;R-HSA-210404"
R-HSA-382551,"Transport of small molecules",1,723,0.05969779539261828,0.059697795392618325,0.059697795392618325,1,461,0.029778438085395,9606,Homo sapiens,"SLC1A2","P43004","R-HSA-428015"
