Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-390648,"Muscarinic acetylcholine receptors",1,5,4.12847824291966E-4,4.12847824291962E-4,0.003302782594335696,2,5,3.229765519023319E-4,9606,Homo sapiens,"CHRM1","P11229","R-HSA-9704151;R-HSA-390649"
R-HSA-375280,"Amine ligand-binding receptors",1,43,0.0035504912889109076,0.0035504912889109397,0.014201965155643759,2,36,0.00232543117369679,9606,Homo sapiens,"CHRM1","P11229","R-HSA-9704151;R-HSA-390649"
R-HSA-416476,"G alpha (q) signalling events",1,220,0.018165304268846504,0.01816530426884655,0.0363306085376931,3,35,0.002260835863316323,9606,Homo sapiens,"CHRM1","P11229","R-HSA-749448;R-HSA-749452;R-HSA-379048"
R-HSA-373076,"Class A/1 (Rhodopsin-like receptors)",1,335,0.02766080422756172,0.027660804227561675,0.03897283461316159,2,187,0.012079323041147214,9606,Homo sapiens,"CHRM1","P11229","R-HSA-9704151;R-HSA-390649"
R-HSA-500792,"GPCR ligand binding",1,472,0.03897283461316159,0.03897283461316159,0.03897283461316159,2,219,0.014146372973322137,9606,Homo sapiens,"CHRM1","P11229","R-HSA-9704151;R-HSA-390649"
R-HSA-388396,"GPCR downstream signalling",1,638,0.05267938237965486,0.05267938237965486,0.05267938237965486,3,175,0.011304179316581616,9606,Homo sapiens,"CHRM1","P11229","R-HSA-749448;R-HSA-749452;R-HSA-379048"
R-HSA-372790,"Signaling by GPCR",1,715,0.05903723887375113,0.05903723887375112,0.05903723887375112,5,394,0.02545055228990375,9606,Homo sapiens,"CHRM1","P11229","R-HSA-749448;R-HSA-9704151;R-HSA-749452;R-HSA-390649;R-HSA-379048"
R-HSA-162582,"Signal Transduction",1,2614,0.2158368425398398,0.2158368425398398,0.2158368425398398,5,2576,0.1663975195400814,9606,Homo sapiens,"CHRM1","P11229","R-HSA-749448;R-HSA-9704151;R-HSA-749452;R-HSA-390649;R-HSA-379048"
