"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KCND2",2.84881881850808e-37,0.110836033113316,0.606,0.554,2.77727432406693e-36
"TXK",2.9954204858331e-37,0.567943064146997,0.064,0.044,2.91753955320144e-36
"PIAS1",3.02153399385539e-37,0.100180924021841,0.416,0.374,2.94030110900696e-36
"HYOU1",3.2039451143379e-37,-0.478786491516339,0.078,0.104,3.11497894328642e-36
"AL132709.8",3.23558413087306e-37,0.400194812937618,0.106,0.08,3.14288743229138e-36
"CCDC107",3.354194688422e-37,-0.55667311831398,0.072,0.098,3.25514872207911e-36
"PPFIBP1",3.78018537889439e-37,0.149814037181559,0.324,0.284,3.66524037551805e-36
"RP5-921G16.1",3.80039445808835e-37,0.192317561834337,0.271,0.233,3.6815032752223e-36
"ENO2",3.89221463340198e-37,-0.239478218275152,0.501,0.528,3.76704494871443e-36
"HSPA1B",3.96442929531922e-37,-1.26504847620147,0.025,0.041,3.83347432040163e-36
"EIF3I",4.16416325086158e-37,-0.517430840199517,0.046,0.067,4.0229797177395e-36
"NDUFA8",4.17211877189009e-37,-0.340066370196642,0.091,0.119,4.027034281264e-36
"KCNF1",4.79764772549117e-37,-0.442552013734299,0.074,0.1,4.62664246002812e-36
"RP11-75C9.2",4.83300902861695e-37,0.351971583065091,0.185,0.152,4.65655204429874e-36
"ZBBX",5.18463312316653e-37,0.35270308168941,0.179,0.147,4.99084989053066e-36
"SV2B",5.69198281531389e-37,0.135306305453076,0.455,0.408,5.4743181223764e-36
"AC073333.8",5.82170115622356e-37,0.480732869131733,0.079,0.056,5.59405436661697e-36
"MYO5A",7.44602442853055e-37,0.100327468926308,0.542,0.495,7.14845033398534e-36
"EFHD2",7.80461822706386e-37,-0.36768775790252,0.139,0.172,7.48600534330906e-36
"RPL18",7.92175784182686e-37,-0.348064951076305,0.174,0.209,7.59156650423372e-36
"SHISA4",8.60674673315833e-37,-0.434761706210173,0.082,0.108,8.24063310983542e-36
"AEBP1",9.00486837558579e-37,-1.43645858551433,0.006,0.015,8.61412140857376e-36
"PNMA6A",9.7475279191647e-37,-0.439155146257545,0.08,0.107,9.31623676413297e-36
"NDUFS2",1.11632171426657e-36,-0.310737678575096,0.176,0.211,1.06597779381925e-35
"BASP1",1.21572265829178e-36,0.105663393073499,0.622,0.568,1.15986220489209e-35
"CDKL5",1.42866914474064e-36,0.12430584354233,0.419,0.378,1.36181149615225e-35
"TBCK",1.47193597238097e-36,0.109322139184317,0.384,0.344,1.40180640071908e-35
"NAPB",1.60857796706911e-36,-0.147816162780795,0.347,0.389,1.53057765001585e-35
"RP11-53O19.1",1.6136287813266e-36,0.314835205256767,0.198,0.165,1.5340211857261e-35
"BRINP2",1.65734988381382e-36,0.124058547590964,0.297,0.259,1.57418853326075e-35
"LINC00982",1.8260494300898e-36,-1.0352146259425,0.011,0.023,1.73288694366538e-35
"TMEM117",1.84467660232262e-36,0.155123917810664,0.332,0.292,1.74901461214907e-35
"SEPT8",1.92864838973802e-36,-0.411385242961978,0.156,0.189,1.82701492905863e-35
"TM7SF2",1.93914598595916e-36,-0.571976602185314,0.106,0.135,1.83533658070375e-35
"MTCH1",1.95355536427941e-36,-0.208593172388725,0.274,0.314,1.8473426454448e-35
"EIF4H",2.02548408808626e-36,-0.398469674019949,0.103,0.132,1.91367165077215e-35
"RP11-203B9.4",2.14070506254521e-36,0.339913023365202,0.191,0.159,2.02075013569245e-35
"PUS7L",2.47605691574916e-36,0.239102386935074,0.237,0.203,2.33525297494159e-35
"KIAA0825",2.4842486657475e-36,0.145698703686873,0.344,0.305,2.34091822381871e-35
"PAFAH1B2",2.62239835154284e-36,-0.352198394774755,0.175,0.209,2.46892582938752e-35
"CDK5",2.75833059349788e-36,-0.51429459491402,0.061,0.084,2.59462282517438e-35
"AC023590.1",2.93720611376106e-36,0.280599164656592,0.187,0.155,2.7604584476172e-35
"NDN",3.46055718951078e-36,-0.346073789350208,0.065,0.089,3.24667016335843e-35
"NRF1",3.46060978771264e-36,0.181178861871937,0.279,0.243,3.24667016335843e-35
"RP11-156P1.2",3.57677165174414e-36,0.29484640178939,0.159,0.129,3.35271491485448e-35
"ADAM17",3.99967171499773e-36,0.227320472442309,0.244,0.209,3.74584639462288e-35
"SLC25A18",4.00487518392424e-36,-0.894538351405711,0.038,0.057,3.74744390572614e-35
"BLCAP",4.04369851333897e-36,-0.36817278421628,0.186,0.221,3.78046997137118e-35
"PNMA3",4.38364461116636e-36,-0.411136175539778,0.295,0.33,4.09471389398748e-35
"ULK3",4.46946597360432e-36,0.250195893640153,0.265,0.229,4.17124202449448e-35
"CEP112",4.53162559388189e-36,0.192210119087166,0.256,0.22,4.22557324741954e-35
"MSLN",4.58010371030797e-36,0.252172421889552,0.111,0.085,4.26706357845561e-35
"SRM",4.60096975249098e-36,-0.435128334797824,0.103,0.131,4.28277931608935e-35
"ALS2CL",5.03219573432747e-36,0.422976843380008,0.073,0.051,4.6801167619431e-35
"HACE1",6.07559590485054e-36,0.180323349607066,0.255,0.22,5.64561444272061e-35
"CLSTN1",6.25515700818832e-36,-0.212566086224712,0.494,0.522,5.80743086531453e-35
"VLDLR-AS1",6.61670512857362e-36,0.238114193236514,0.19,0.157,6.13778170974353e-35
"COX5B",6.65048598977376e-36,-0.187963512362997,0.229,0.267,6.16378087322111e-35
"SYCE1",6.82945427659645e-36,0.455955523674052,0.108,0.082,6.32418090920089e-35
"CLPTM1",6.84195662713582e-36,-0.398297548815463,0.122,0.152,6.33028698645364e-35
"RP11-454P21.1",7.23423003477757e-36,0.400979064136795,0.144,0.115,6.68744957658386e-35
"DYNC2H1",7.62490016673129e-36,0.143699463355766,0.321,0.283,7.04251555054819e-35
"RP11-452H21.1",7.65781703176216e-36,0.192875913459824,0.202,0.168,7.06682615661497e-35
"LDOC1",7.73109932429488e-36,-0.5003155849253,0.053,0.074,7.128313094707e-35
"NRSN1",8.37313814932506e-36,0.290681899631081,0.285,0.249,7.71365452552612e-35
"ZBTB20",8.77523814358839e-36,-0.462235434629287,0.272,0.306,8.07713930158127e-35
"MIR222HG",9.10685995142354e-36,0.440975763815454,0.123,0.097,8.37518433644221e-35
"RRAGA",9.27475836643122e-36,-0.403132594594452,0.095,0.123,8.52227797066416e-35
"RASD1",9.82291245788053e-36,-0.408273009926993,0.069,0.094,9.01822485636092e-35
"AC074363.1",1.0677388111747e-35,0.128916252683987,0.384,0.343,9.79430960866933e-35
"HTR1E",1.17225536660251e-35,0.286542554115233,0.209,0.176,1.07438357551577e-34
"MPPED2",1.40489324274526e-35,0.14836247745815,0.26,0.224,1.28649796604895e-34
"NR3C2",1.53226889326628e-35,0.133134702769787,0.372,0.334,1.4019409839842e-34
"CALN1",1.53948522095422e-35,0.155663599330421,0.315,0.275,1.40734169430917e-34
"ARFGAP1",1.5905329941504e-35,-0.507234810561009,0.185,0.218,1.45276815851043e-34
"FBLL1",1.59422307034764e-35,-0.530947184021611,0.054,0.076,1.45489829435303e-34
"RP1-111C20.4",1.71571067872208e-35,0.238744696477333,0.195,0.163,1.56443610313433e-34
"RP11-30J20.1",1.80789541397955e-35,0.204687136722,0.256,0.218,1.64709111100143e-34
"DUSP26",1.84271233778057e-35,-0.45587666815953,0.083,0.11,1.67738487569932e-34
"SNTB2",1.95704934568586e-35,0.239260801499059,0.162,0.131,1.77995133189119e-34
"CMSS1",2.04716718957518e-35,0.138596558416821,0.312,0.274,1.86033496769368e-34
"FAM153A",2.07030277318305e-35,0.289012130207719,0.269,0.235,1.87976473829518e-34
"FEZ2",2.28844287375909e-35,0.138029681186513,0.369,0.329,2.0760691743823e-34
"TMEM30A",2.32492260802556e-35,-0.311823833835873,0.197,0.233,2.10737908818832e-34
"SPIRE1",2.3806710755094e-35,0.125777675569332,0.329,0.291,2.15608705858053e-34
"RUNX1T1",2.52140637001281e-35,0.106575108329634,0.467,0.424,2.28161721691869e-34
"LRRC8B",2.54720072444968e-35,0.14780244123374,0.402,0.363,2.30301338073872e-34
"KLHL3",2.75403533416148e-35,0.198884860801672,0.242,0.208,2.48792028416578e-34
"TOMM22",3.12693770275285e-35,-0.523100089401532,0.056,0.079,2.82241032411912e-34
"FZR1",3.25973698895011e-35,-0.633994710077614,0.074,0.099,2.93979984003464e-34
"PSMD3",3.40009233550454e-35,-0.552873468140788,0.104,0.132,3.06380061249753e-34
"MDH2",3.81776163672159e-35,-0.338826528694542,0.082,0.108,3.43726875427186e-34
"KLHDC3",3.97910473235983e-35,-0.253354780429214,0.185,0.22,3.5795237701514e-34
"CHMP2A",4.04156429890488e-35,-0.585931790052007,0.045,0.065,3.63266106530762e-34
"CTD-2023N9.3",4.05295410494479e-35,0.546072054693142,0.094,0.07,3.63984495225302e-34
"RP11-486O13.4",4.22100640435829e-35,0.264464385099691,0.162,0.132,3.78759318394429e-34
"ATP6V1G1",4.4433832633556e-35,-0.235221832815497,0.195,0.23,3.98379985636752e-34
"SMG1",4.54550727354446e-35,0.111466967979944,0.337,0.298,4.07195358936081e-34
"PILRA",4.77406014577114e-35,0.394044647364516,0.149,0.121,4.27312284058412e-34
"RP11-673E1.1",5.79136201282949e-35,0.45902664497433,0.118,0.092,5.17935330596454e-34
"GRB14",6.02412198122729e-35,0.530970493629782,0.098,0.074,5.38302276120677e-34
"LY6E",6.1553785435144e-35,-0.316447654081264,0.157,0.19,5.49364737539114e-34
"CCDC30",6.15817668269998e-35,0.239001859839455,0.207,0.174,5.49364737539114e-34
"SLC25A4",7.33805074981757e-35,-0.214824100698711,0.126,0.158,6.5407550527076e-34
"TRIL",7.39102262251693e-35,-1.50717015093566,0.008,0.018,6.5824951269864e-34
"RP11-553L6.5",7.99627347501148e-35,-0.868193573535806,0.034,0.052,7.1156207650559e-34
"TNPO2",8.90309452112066e-35,-0.402372463870241,0.192,0.226,7.91599624060471e-34
"VEZT",9.40479629595866e-35,0.120315509494083,0.389,0.349,8.35513992660872e-34
"ZRANB3",1.01695544048028e-34,0.161932253983416,0.26,0.224,9.02705931176946e-34
"HNRNPDL",1.01975474227319e-34,0.109627821358636,0.577,0.535,9.04441416284354e-34
"PELI3",1.03235268762747e-34,-0.445354708124437,0.057,0.079,9.14857460317676e-34
"GAP43",1.31619062472145e-34,0.162021684340004,0.451,0.408,1.16542697134426e-33
"INF2",1.47045033056499e-34,-0.531120300996607,0.143,0.174,1.30094177057583e-33
"CENPT",1.55957653463939e-34,0.307969390960485,0.182,0.151,1.37865536238667e-33
"NDUFS7",1.66958598870475e-34,-0.390531681872665,0.152,0.183,1.47468625581061e-33
"GNB2L1",1.71921836724699e-34,-0.386729730618421,0.141,0.172,1.51727393630019e-33
"ETV6",1.87717771415283e-34,0.116973592828483,0.222,0.188,1.65531539336901e-33
"MAP1S",1.89455736120375e-34,-0.490741301832393,0.066,0.089,1.66926706973166e-33
"TMUB1",1.93498720828257e-34,-0.773321422361403,0.051,0.072,1.70348832781754e-33
"FAM66C",1.95573602847064e-34,0.302290370801095,0.153,0.123,1.72034119942812e-33
"HSPA13",2.14604528000969e-34,-0.408507205709651,0.104,0.132,1.88619599097817e-33
"DNAJC1",2.25931633765007e-34,0.166529476115911,0.313,0.278,1.98412420012974e-33
"MRPL44",2.34452617656605e-34,-0.686491795943931,0.036,0.054,2.05726891529309e-33
"TPST1",2.4443998491865e-34,0.166904432436457,0.296,0.26,2.14315057153716e-33
"CPNE4",2.63429408763863e-34,0.164879698213305,0.355,0.314,2.30775362673428e-33
"TRERF1",2.7841555819572e-34,0.14854737537846,0.233,0.198,2.43704598897789e-33
"CA1",2.93310073934756e-34,0.423919051731881,0.123,0.097,2.56532582215264e-33
"RP11-379B18.6",3.01109274899656e-34,0.325581043752633,0.108,0.082,2.63139051490613e-33
"NEFH",3.31243663977161e-34,-0.463263677141102,0.077,0.102,2.89237540004181e-33
"PTOV1",3.59741460111686e-34,-0.465035641613799,0.144,0.175,3.13865635475293e-33
"NME5",3.63054282666939e-34,0.326489956405743,0.171,0.142,3.16498257485239e-33
"SCG3",3.66959089022116e-34,-0.462066008908198,0.17,0.202,3.19642250388858e-33
"CH507-528H12.1",3.95392551130874e-34,-1.46169141530715,0.012,0.023,3.44129633859966e-33
"ERH",4.14441467717359e-34,-0.252709196793213,0.147,0.18,3.60416062104203e-33
"CRHR1",4.20579959221126e-34,0.234651852886167,0.198,0.166,3.65457719634643e-33
"TBRG1",4.65544707763439e-34,0.188185515437002,0.316,0.279,4.04201458588127e-33
"CHGA",4.90178540908988e-34,-0.288590473425619,0.22,0.256,4.25244768202339e-33
"PTPN4",5.91988913247707e-34,0.117077351406073,0.355,0.316,5.13152849234299e-33
"PHLDB1",6.43393869682857e-34,-0.628530830986175,0.08,0.104,5.57261270798878e-33
"CKMT1A",6.50744020561895e-34,-0.493406292782116,0.086,0.112,5.63172167714067e-33
"NBAS",6.65806364008549e-34,0.110449684940159,0.366,0.327,5.75742484583341e-33
"RAPGEF3",6.813302867284e-34,-0.802981218368968,0.049,0.069,5.88691346129684e-33
"SNX17",7.42635065731356e-34,-0.488008150525117,0.063,0.085,6.41143601470245e-33
"PARK7",7.49414378541458e-34,-0.326606819813348,0.118,0.147,6.46475495305409e-33
"COG6",7.65527312539187e-34,0.213817180714488,0.267,0.232,6.59843895940857e-33
"AMER2",7.98732684328584e-34,-0.461103560938469,0.109,0.137,6.87911734718364e-33
"FNDC3A",8.04622312310144e-34,0.132924945190727,0.31,0.273,6.92427586673967e-33
"FAM69B",8.97748921008494e-34,-0.521975832960437,0.07,0.094,7.71948791306982e-33
"ANKRD33B",9.79237010667157e-34,0.282997190568484,0.223,0.19,8.41342849421645e-33
"MAG",1.04023032716137e-33,-0.8582076581259,0.017,0.03,8.93031067724909e-33
"SNRPN",1.15446686177192e-33,0.174363978242608,0.301,0.265,9.90308883668882e-33
"EPB41L4B",1.36630894385925e-33,0.196946318828128,0.256,0.222,1.17109072196064e-32
"SETD2",1.45043332685662e-33,0.136183878516939,0.301,0.265,1.24220165179391e-32
"MYL6",1.46000838950201e-33,-0.36723940621522,0.175,0.208,1.24940334545723e-32
"SBF2-AS1",1.51810533308697e-33,0.352600028766187,0.115,0.09,1.29808304379041e-32
"IRF2BP2",1.61268496855102e-33,-0.38201847883383,0.108,0.136,1.377855402955e-32
"CTBP1",1.73387726685254e-33,-0.422774679707835,0.222,0.255,1.48022000295284e-32
"DIAPH2-AS1",1.90433062318155e-33,0.357662878708977,0.113,0.088,1.62444253955152e-32
"ZNF358",1.96291186515366e-33,-0.547602209421623,0.044,0.063,1.67308176000448e-32
"CCDC14",2.07115035079768e-33,0.217855730127114,0.226,0.193,1.76393520337411e-32
"NSUN6",2.08925323318956e-33,0.199174412726378,0.221,0.188,1.7768629168527e-32
"MED23",2.08964651412582e-33,0.204421157233955,0.252,0.218,1.7768629168527e-32
"RP11-840I19.3",2.494459690367e-33,0.470511148920465,0.1,0.077,2.1194005648368e-32
"SEPP1",2.55682914017115e-33,-0.713254612884074,0.023,0.037,2.1706709514892e-32
"OOEP",2.73578833146857e-33,0.291528792230708,0.207,0.176,2.32076295988553e-32
"MRPS2",2.92438620329187e-33,-0.73420448890323,0.036,0.054,2.47878748275863e-32
"GABPB1-AS1",2.96970264682955e-33,0.139980445398269,0.179,0.148,2.51520902435825e-32
"ST18",3.01203443920664e-33,-0.583039778115551,0.072,0.095,2.54904715494944e-32
"ZCCHC24",3.33880505218293e-33,-0.697945315438547,0.02,0.034,2.82335890521609e-32
"DMTN",3.56178127120443e-33,-0.278733938384251,0.238,0.273,3.00953663562178e-32
"DNER",3.88535573209389e-33,-0.407431369425991,0.244,0.277,3.2803547134479e-32
"TRPC1",4.03081918840751e-33,0.116184420153924,0.355,0.317,3.40048793579513e-32
"MYO5C",4.10672861262967e-33,0.382164458477417,0.094,0.071,3.46180097212544e-32
"TMEM160",4.1783750211753e-33,-0.222572649122088,0.202,0.238,3.51942688497423e-32
"RNF175",4.51377535681356e-33,0.299240015641433,0.199,0.167,3.79894651790263e-32
"ARFGAP2",4.53512581898038e-33,-0.527057287975844,0.096,0.122,3.81391978214724e-32
"DIRC3",4.5733462848493e-33,0.330723434262978,0.177,0.146,3.84304565457846e-32
"LAMB1",4.58711426120026e-33,0.325926681929478,0.151,0.123,3.85159421586987e-32
"NUDC",4.70622024066304e-33,-0.379923122075273,0.125,0.154,3.94850772579983e-32
"CPLX1",5.14479546163319e-33,-0.244676388627957,0.264,0.3,4.31309378528466e-32
"EIF1AX",5.37582413651524e-33,-0.247784908057373,0.245,0.281,4.50325096158126e-32
"PTGES2",5.83455613025944e-33,-0.388326440026834,0.1,0.127,4.88370581090622e-32
"MAPK3",6.32693281741497e-33,-0.40473332228298,0.092,0.118,5.29170633924933e-32
"MPDZ",7.33452081861237e-33,0.117083317071523,0.403,0.363,6.12964555777012e-32
"COL4A5",7.3649977333967e-33,-0.736556600079933,0.03,0.046,6.15031845016463e-32
"KCNT2",7.39137516843211e-33,0.1686689422123,0.349,0.311,6.16753843883034e-32
"KIAA1217",7.682132092456e-33,0.147874399662802,0.418,0.374,6.4051644543637e-32
"PDS5A",8.57247719418605e-33,0.147240179858807,0.308,0.272,7.14195339490742e-32
"UBA1",8.86756741115607e-33,-0.377198444213017,0.172,0.204,7.3820603918513e-32
"PDK3",9.0785638191092e-33,0.276767400993747,0.183,0.152,7.5506381924482e-32
"TBC1D10B",9.0841633657511e-33,-0.565771020060611,0.061,0.082,7.5506381924482e-32
"CSPP1",9.25438390442626e-33,0.134476028593493,0.311,0.275,7.68616039938163e-32
"ASNA1",1.006769787857e-32,-0.444699409133316,0.045,0.064,8.35517545089074e-32
"RP11-21M24.2",1.01279689958307e-32,0.458761465203408,0.091,0.068,8.39868884066022e-32
"PPP1R3C",1.04225440707513e-32,-1.20765497608888,0.012,0.023,8.6362828440858e-32
"SCD",1.11496432248324e-32,-0.603875304216569,0.062,0.084,9.23162886482643e-32
"NAP1L2",1.18950158244948e-32,-0.222142864910874,0.213,0.249,9.84117370993341e-32
"ZNHIT1",1.21033323134762e-32,-0.534380114464732,0.055,0.075,1.00057949387796e-31
"HSPBP1",1.28602145465197e-32,-0.32589139767913,0.073,0.097,1.06233106130619e-31
"VPS18",1.46123855596167e-32,-0.684079174470326,0.029,0.045,1.20614097754802e-31
"MEF2A",1.50223978264928e-32,0.113770598584776,0.449,0.408,1.23902979455769e-31
"CCT7",1.54556469621316e-32,-0.33273738517969,0.069,0.092,1.27378308886367e-31
"MAN1A2",1.70196747308983e-32,0.114352772011872,0.399,0.36,1.40160488137467e-31
"CCDC85A",1.94575741749349e-32,0.149588022368705,0.36,0.321,1.60114016674541e-31
"RP11-983P16.4",1.9616196852252e-32,0.227553425259203,0.133,0.106,1.61295420625501e-31
"ACO2",1.97547181486369e-32,-0.284717504671992,0.161,0.192,1.62309854481975e-31
"MAPK4",1.99093030262008e-32,0.11000784324964,0.223,0.19,1.63454615036564e-31
"TMEM35",2.07109097923922e-32,-0.421151102769606,0.105,0.132,1.69905580027328e-31
"TXN2",2.19425044005749e-32,-0.457999035972398,0.065,0.087,1.79871455354062e-31
"CELF2-AS2",2.27135017913151e-32,0.259509880783837,0.202,0.17,1.86049279963418e-31
"TFDP2",2.40535842190738e-32,0.138597204100462,0.328,0.291,1.96875554868722e-31
"TTYH1",2.56442016044735e-32,-0.664837206814255,0.172,0.202,2.09734332817045e-31
"SPAG7",2.69145782005394e-32,-0.417110153799134,0.072,0.095,2.19956362197238e-31
"DDX41",2.76867221811052e-32,-0.510496966166569,0.058,0.08,2.260941626893e-31
"SNRPD2",2.92789571354247e-32,-0.282381767496918,0.148,0.179,2.38914506282514e-31
"CASC15",3.19383425583597e-32,0.175319912894554,0.246,0.213,2.60416592214814e-31
"GADD45GIP1",3.22796689494494e-32,-0.442435266907987,0.071,0.094,2.62999523288518e-31
"LYST",3.47814520067172e-32,0.150121540975499,0.309,0.273,2.83167535562286e-31
"NUDT16L1",3.68234170325234e-32,-0.511798048239781,0.065,0.087,2.99564229374681e-31
"BCAP31",3.73160129556408e-32,-0.447627709806675,0.109,0.137,3.03341246439101e-31
"HOOK3",3.79525415825425e-32,0.184384812833183,0.238,0.205,3.08281675902472e-31
"SCMH1",4.04531449480685e-32,0.172313951867676,0.325,0.288,3.28344693161823e-31
"TMPRSS9",4.16724284653381e-32,0.303899313369687,0.044,0.028,3.37985161678752e-31
"FAM171A2",4.2540624392161e-32,-0.564727451035626,0.095,0.121,3.44765695716802e-31
"DLGAP2",4.44368200529392e-32,0.163994741344302,0.335,0.299,3.59860990209516e-31
"FBXL20",4.59600689198794e-32,0.143632935504676,0.316,0.281,3.71915542603918e-31
"ACAA1",4.78335546505493e-32,-0.376204830029336,0.142,0.173,3.8678392794414e-31
"S1PR1",4.86708348719595e-32,-1.73717406083324,0.004,0.011,3.93257409365139e-31
"TMBIM6",4.93409970700013e-32,-0.381270312986793,0.274,0.308,3.98371848235112e-31
"PID1",5.05756385891285e-32,0.177409842881836,0.302,0.265,4.08032674581267e-31
"NCL",5.13051856400927e-32,-0.457103711638187,0.08,0.104,4.13607042097783e-31
"SLC25A28",5.2550711045956e-32,-0.462860869379212,0.085,0.11,4.2332956251607e-31
"MAN1A1",5.82704902164343e-32,0.238574915537516,0.247,0.214,4.69053367527331e-31
"DNAH6",5.85805385026902e-32,0.293818305435634,0.202,0.172,4.71195112250618e-31
"PPA2",6.07899589662533e-32,0.106287229779003,0.306,0.27,4.88599865239638e-31
"ALOX12-AS1",6.18359567686806e-32,0.156103770003992,0.155,0.127,4.96634513358054e-31
"LRRFIP2",6.65419756927832e-32,0.104597609213701,0.383,0.344,5.34030507544928e-31
"RP11-85B7.4",6.89077174617193e-32,0.435767879188612,0.09,0.068,5.52602758147351e-31
"CCDC64",7.75461098684912e-32,0.190470233608142,0.286,0.252,6.21412880427087e-31
"SHISA6",7.87905117546694e-32,0.216216599441024,0.189,0.158,6.30912961838212e-31
"RP11-624L4.1",9.36172178125649e-32,0.284910026465646,0.139,0.112,7.49077574043182e-31
"UTY",9.87773895255552e-32,0.101259652891605,0.308,0.272,7.8977682938567e-31
"RP4-565E6.1",9.99181001385381e-32,0.266478732238997,0.15,0.122,7.98301659123264e-31
"ANGPT2",1.01716093674685e-31,0.344143753405147,0.121,0.096,8.12061272451995e-31
"HOOK2",1.03788325641494e-31,0.229174981687444,0.235,0.203,8.27988176413226e-31
"PPP1R11",1.05348203470213e-31,-0.424103464682935,0.046,0.065,8.39807032723108e-31
"KIAA1549L",1.11111013122605e-31,0.150126367443071,0.412,0.374,8.85088025721628e-31
"C19orf53",1.16301025874195e-31,-0.272029709930333,0.107,0.134,9.2574234117097e-31
"EZR",1.21568985062392e-31,-1.16716106831912,0.015,0.027,9.66956277623213e-31
"NDUFA6",1.28186977585287e-31,-0.389698974359068,0.076,0.1,1.01883922689077e-30
"NRBP1",1.32434372942935e-31,-0.479906423834584,0.104,0.131,1.05181754759867e-30
"NIM1K",1.32955862710708e-31,0.177090948916031,0.209,0.178,1.05517712080187e-30
"CPEB1",1.36123486275348e-31,0.265171389448193,0.137,0.11,1.07951667798229e-30
"PYGB",1.40684633489539e-31,-0.468958971254326,0.154,0.183,1.11486328639565e-30
"NUDT3",1.41565603875135e-31,-0.271458716036021,0.257,0.292,1.12101543231205e-30
"TBC1D19",1.427111766976e-31,0.165613219720205,0.25,0.216,1.12925225047126e-30
"ADAMTS3",1.43753254672514e-31,0.320121277132773,0.127,0.101,1.13665857606001e-30
"SPDYE16",1.49118772727566e-31,0.292211451499484,0.117,0.092,1.17821425590202e-30
"EPHA5",1.65506901889957e-31,0.142530454524872,0.372,0.333,1.30673614358806e-30
"MMP23B",1.74769004802391e-31,0.277256273158766,0.124,0.099,1.37884765644538e-30
"KIAA0319",1.85089201478943e-31,0.163340230731553,0.318,0.284,1.45919477898852e-30
"MUSK",1.86108705173346e-31,0.434744548214027,0.057,0.039,1.46615343178473e-30
"ZCCHC3",1.98821473693792e-31,-0.576384077752639,0.041,0.059,1.56515302656524e-30
"RASD2",2.12842233668147e-31,-0.67042451859472,0.051,0.07,1.67429639612374e-30
"NEAT1",2.13013455480429e-31,-0.338190395272868,0.194,0.227,1.67441391197162e-30
"ZNF565",2.35914941866219e-31,0.142127069783777,0.239,0.207,1.85307381756208e-30
"RP11-886D15.1",2.53097086959114e-31,0.422291331418886,0.09,0.067,1.98658035873989e-30
"LARP1B",2.60516519389875e-31,0.188827593735166,0.299,0.265,2.04331917184708e-30
"UBALD2",2.66684937897596e-31,-0.671974280955019,0.04,0.057,2.09017002533639e-30
"RP11-314P15.2",2.74796284888642e-31,0.266526310227697,0.163,0.134,2.15216914933984e-30
"SRSF3",2.82854889018445e-31,-0.24212323743344,0.18,0.214,2.21366492399096e-30
"LRPAP1",2.88591386233114e-31,-0.303069244302791,0.117,0.145,2.25691103073108e-30
"ATP9B",3.14548836672483e-31,0.113283380175783,0.278,0.244,2.45811541656381e-30
"SELM",3.22664197706172e-31,-0.290444270717549,0.114,0.142,2.5196969491428e-30
"DNAH11",3.39144505502397e-31,0.269041444126517,0.12,0.095,2.64646338816656e-30
"COX7A1",3.54790133399126e-31,-0.315115886299645,0.081,0.106,2.76653674617047e-30
"PSMD10",3.61120658953977e-31,-0.409145091749752,0.042,0.06,2.81385217456939e-30
"RP11-82O19.1",3.65510076244064e-31,0.287479692604817,0.086,0.064,2.84598470703408e-30
"RP11-844P9.2",3.67841234439497e-31,0.595201556897618,0.048,0.031,2.86205590834043e-30
"FAM195B",3.68810170612814e-31,-0.42522935854515,0.144,0.174,2.86751245859629e-30
"CCDC88C",3.70750453909285e-31,0.33095067395101,0.088,0.066,2.88050787758092e-30
"FRAS1",4.11372332990014e-31,0.15677882961797,0.33,0.293,3.19379940264855e-30
"PUF60",4.13694478640774e-31,-0.543614664138211,0.085,0.109,3.20950227672502e-30
"LDHB",4.29157496450009e-31,-0.254603161661382,0.19,0.224,3.32664049202758e-30
"SBDS",4.29414205756407e-31,-0.239612313223687,0.095,0.121,3.32664049202758e-30
"AP1S1",4.56359147505389e-31,-0.33598392981026,0.18,0.212,3.53282652194562e-30
"PRB2",4.58724728460632e-31,0.32648341120693,0.16,0.133,3.54857526406296e-30
"ATP6V1E1",4.59587461432617e-31,-0.245626230402953,0.179,0.211,3.55268402726483e-30
"TRAPPC1",4.66367368337232e-31,-0.276302889846497,0.08,0.104,3.60249458137354e-30
"UBQLN4",4.73103404804932e-31,-0.566955200579796,0.052,0.072,3.65189472556199e-30
"OAF",4.74733729905066e-31,-1.18204057222137,0.013,0.024,3.66184102390416e-30
"MAN1C1",4.86188987661573e-31,0.255627221822384,0.192,0.162,3.74750274374539e-30
"LRRFIP1",5.41654724186538e-31,0.152489636309266,0.379,0.342,4.17202639463305e-30
"SPRED2",5.51236670969655e-31,0.151647723966848,0.31,0.275,4.24277995170179e-30
"C1orf233",5.93457197201344e-31,-0.588669574759815,0.044,0.062,4.56446547797215e-30
"TYW1",6.10959238358055e-31,0.208887611807581,0.205,0.174,4.69570823512783e-30
"MICU2",6.26880465075832e-31,0.156623363692863,0.284,0.251,4.81462172245338e-30
"TCEB2",6.45126307093975e-31,-0.184213374984725,0.227,0.263,4.95120576948771e-30
"DMAP1",6.60250339783426e-31,-0.600788379467239,0.083,0.107,5.0636522121973e-30
"PPP1R16B",6.64724666474926e-31,0.141667951669204,0.265,0.232,5.09432051259825e-30
"PPIB",7.19950852698439e-31,-0.569627383800949,0.055,0.075,5.51361932509727e-30
"RPL31",8.2558307702219e-31,0.216822353379039,0.3,0.266,6.31806934801125e-30
"DENND3",8.64166197291917e-31,0.264190535035717,0.163,0.134,6.60862001269493e-30
"NHP2",8.70224416568549e-31,-0.321008642066043,0.094,0.12,6.65020285243611e-30
