 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3511	 Ornithine decarboxylase 
 2 	 CHEMBL1907	 Aminopeptidase N 
 3 	 CHEMBL3439	 Aminopeptidase A 
 4 	 CHEMBL2753	 GABA-B receptor 1 
 5 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 6 	 CHEMBL1869	 Ornithine decarboxylase 
 7 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 8 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 9 	 CHEMBL205	 Carbonic anhydrase II 
 10 	 CHEMBL261	 Carbonic anhydrase I 
 11 	 CHEMBL3242	 Carbonic anhydrase XII 
 12 	 CHEMBL3594	 Carbonic anhydrase IX 
 13 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 14 	 CHEMBL1903	 GABA transporter 1 
 15 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 16 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 17 	 CHEMBL4054	 GABA transporter 1 
 18 	 CHEMBL3238	 Carnitine palmitoyltransferase 2 
 19 	 CHEMBL4037	 Carnitine palmitoyltransferase 2 
 20 	 CHEMBL1293226	 Lysine-specific demethylase 4D-like 
