 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 2 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 3 	 CHEMBL2731	 Galanin receptor 3 
 4 	 CHEMBL2439	 Myeloperoxidase 
 5 	 CHEMBL2741	 Arachidonate 12-lipoxygenase 
 6 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 7 	 CHEMBL3180	 Carboxylesterase 2 
 8 	 CHEMBL321	 Matrix metalloproteinase 9 
 9 	 CHEMBL230	 Cyclooxygenase-2 
 10 	 CHEMBL1951	 Monoamine oxidase A 
 11 	 CHEMBL3923	 Nischarin 
 12 	 CHEMBL1783	 Vascular endothelial growth factor A 
 13 	 CHEMBL5697	 Egl nine homolog 1 
 14 	 CHEMBL1867	 Alpha-2a adrenergic receptor 
 15 	 CHEMBL1916	 Alpha-2c adrenergic receptor 
 16 	 CHEMBL1942	 Alpha-2b adrenergic receptor 
 17 	 CHEMBL229	 Alpha-1a adrenergic receptor 
 18 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 19 	 CHEMBL222	 Norepinephrine transporter 
 20 	 CHEMBL228	 Serotonin transporter 
