 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 2 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 3 	 CHEMBL3594	 Carbonic anhydrase IX 
 4 	 CHEMBL1829	 Histone deacetylase 3 
 5 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 6 	 CHEMBL261	 Carbonic anhydrase I 
 7 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
 8 	 CHEMBL205	 Carbonic anhydrase II 
 9 	 CHEMBL3729	 Carbonic anhydrase IV 
 10 	 CHEMBL3242	 Carbonic anhydrase XII 
 11 	 CHEMBL2326	 Carbonic anhydrase VII 
 12 	 CHEMBL3025	 Carbonic anhydrase VI 
 13 	 CHEMBL1900	 Aldose reductase 
 14 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 15 	 CHEMBL1951	 Monoamine oxidase A 
 16 	 CHEMBL2039	 Monoamine oxidase B 
 17 	 CHEMBL1903	 GABA transporter 1 
 18 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 19 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 20 	 CHEMBL4054	 GABA transporter 1 
