Target ChEMBL ID,Probability
CHEMBL4105864,0.955114483833313
CHEMBL4153,0.952112078666687
CHEMBL1944,0.9290342330932617
CHEMBL1899,0.9261922836303711
CHEMBL320,0.9085202217102051
CHEMBL330,0.901634931564331
CHEMBL4105907,0.8936538696289062
CHEMBL4296,0.882129430770874
CHEMBL270,0.875991702079773
CHEMBL1908,0.8609556555747986
CHEMBL2966,0.8582170009613037
CHEMBL3910,0.8567802906036377
CHEMBL4908,0.8555384874343872
CHEMBL3988583,0.8502116203308105
CHEMBL287,0.8488150835037231
CHEMBL4235,0.8465579152107239
CHEMBL3105,0.8409467935562134
CHEMBL6140,0.8403958082199097
CHEMBL3891,0.8338207006454468
CHEMBL4409,0.8228925466537476
CHEMBL2326,0.8225527405738831
CHEMBL205,0.8221662044525146
CHEMBL5160,0.8199218511581421
CHEMBL2857,0.8180447816848755
CHEMBL338,0.8176077008247375
CHEMBL4681,0.7862037420272827
CHEMBL304,0.7850528955459595
CHEMBL5366,0.7826886177062988
CHEMBL5414,0.780593752861023
CHEMBL3510,0.7710307836532593
CHEMBL3242,0.7677173018455505
CHEMBL2858,0.765925407409668
CHEMBL3602,0.7657015323638916
CHEMBL240,0.7627331018447876
CHEMBL1744525,0.7616645097732544
CHEMBL2722,0.753968358039856
CHEMBL4561,0.7466894388198853
CHEMBL2439,0.7447093725204468
CHEMBL1980,0.7327935695648193
CHEMBL4980,0.7299190759658813
CHEMBL1782,0.7230435609817505
CHEMBL4354,0.7176677584648132
CHEMBL3181,0.6987839937210083
CHEMBL2189110,0.6978840231895447
CHEMBL4581,0.6971105337142944
CHEMBL2366517,0.6936337947845459
CHEMBL6141,0.6850581765174866
CHEMBL2146302,0.6824601888656616
CHEMBL313,0.6778422594070435
CHEMBL4068,0.6750196814537048
CHEMBL1889,0.6663680076599121
CHEMBL326,0.6597267985343933
CHEMBL223,0.6579840183258057
CHEMBL3638344,0.6579656004905701
CHEMBL3713062,0.6514980792999268
CHEMBL6184,0.6449542045593262
CHEMBL2231,0.6435492634773254
CHEMBL243,0.6409952640533447
CHEMBL1809,0.63959139585495
CHEMBL3594,0.6289657354354858
CHEMBL3911,0.6284933686256409
