 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL261	 Carbonic anhydrase I 
 2 	 CHEMBL3242	 Carbonic anhydrase XII 
 3 	 CHEMBL3594	 Carbonic anhydrase IX 
 4 	 CHEMBL262	 Glycogen synthase kinase-3 beta 
 5 	 CHEMBL205	 Carbonic anhydrase II 
 6 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 7 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 8 	 CHEMBL3510	 Carbonic anhydrase XIV 
 9 	 CHEMBL1970	 Alcohol dehydrogenase alpha chain 
 10 	 CHEMBL2326	 Carbonic anhydrase VII 
 11 	 CHEMBL3729	 Carbonic anhydrase IV 
 12 	 CHEMBL220	 Acetylcholinesterase 
 13 	 CHEMBL4789	 Carbonic anhydrase VA 
 14 	 CHEMBL309	 Muscarinic acetylcholine receptor M2 
 15 	 CHEMBL1938210	 Lysine-specific demethylase 2A 
 16 	 CHEMBL1741217	 DNA dC-&gt;dU-editing enzyme APOBEC-3G 
 17 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 18 	 CHEMBL5485	 D-amino-acid oxidase 
 19 	 CHEMBL216	 Muscarinic acetylcholine receptor M1 
 20 	 CHEMBL3969	 Carbonic anhydrase VB 
