 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4979	 Sodium/glucose cotransporter 1 
 2 	 CHEMBL4531	 Galectin-3 
 3 	 CHEMBL3594	 Carbonic anhydrase IX 
 4 	 CHEMBL3242	 Carbonic anhydrase XII 
 5 	 CHEMBL3880	 Heat shock protein HSP 90-alpha 
 6 	 CHEMBL261	 Carbonic anhydrase I 
 7 	 CHEMBL3884	 Sodium/glucose cotransporter 2 
 8 	 CHEMBL205	 Carbonic anhydrase II 
 9 	 CHEMBL3510	 Carbonic anhydrase XIV 
 10 	 CHEMBL2804	 Inositol 1,4,5-trisphosphate receptor type 1 
 11 	 CHEMBL1973	 Tyrosinase 
 12 	 CHEMBL5474	 Galectin-9 
 13 	 CHEMBL1900	 Aldose reductase 
 14 	 CHEMBL2622	 Aldose reductase 
 15 	 CHEMBL2326	 Carbonic anhydrase VII 
 16 	 CHEMBL5880	 Interleukin-2 
 17 	 CHEMBL4518	 Purinergic receptor P2Y14 
 18 	 CHEMBL5008	 Galectin-7 
 19 	 CHEMBL4316	 Sodium/glucose cotransporter 2 
 20 	 CHEMBL3513	 Acidic alpha-glucosidase 
