 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 2 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 3 	 CHEMBL3594	 Carbonic anhydrase IX 
 4 	 CHEMBL261	 Carbonic anhydrase I 
 5 	 CHEMBL205	 Carbonic anhydrase II 
 6 	 CHEMBL2326	 Carbonic anhydrase VII 
 7 	 CHEMBL3242	 Carbonic anhydrase XII 
 8 	 CHEMBL3510	 Carbonic anhydrase XIV 
 9 	 CHEMBL3437	 Amine oxidase, copper containing 
 10 	 CHEMBL220	 Acetylcholinesterase 
 11 	 CHEMBL284	 Dipeptidyl peptidase IV 
 12 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 13 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 14 	 CHEMBL1882	 Neuronal acetylcholine receptor protein alpha-4 subunit 
 15 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 16 	 CHEMBL3192	 Histone deacetylase 8 
 17 	 CHEMBL5485	 D-amino-acid oxidase 
 18 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 19 	 CHEMBL309	 Muscarinic acetylcholine receptor M2 
 20 	 CHEMBL338	 Dopamine transporter 
