 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 2 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 3 	 CHEMBL205	 Carbonic anhydrase II 
 4 	 CHEMBL261	 Carbonic anhydrase I 
 5 	 CHEMBL3025	 Carbonic anhydrase VI 
 6 	 CHEMBL3114	 Sucrase-isomaltase 
 7 	 CHEMBL2039	 Monoamine oxidase B 
 8 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 9 	 CHEMBL2326	 Carbonic anhydrase VII 
 10 	 CHEMBL3242	 Carbonic anhydrase XII 
 11 	 CHEMBL3510	 Carbonic anhydrase XIV 
 12 	 CHEMBL3594	 Carbonic anhydrase IX 
 13 	 CHEMBL3102	 Dopamine beta-hydroxylase 
 14 	 CHEMBL2439	 Myeloperoxidase 
 15 	 CHEMBL5485	 D-amino-acid oxidase 
 16 	 CHEMBL1293226	 Lysine-specific demethylase 4D-like 
 17 	 CHEMBL3969	 Carbonic anhydrase VB 
 18 	 CHEMBL2885	 Carbonic anhydrase III 
 19 	 CHEMBL4789	 Carbonic anhydrase VA 
 20 	 CHEMBL2179	 Beta-glucocerebrosidase 
