 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3397	 Cytochrome P450 2C9 
 2 	 CHEMBL230	 Cyclooxygenase-2 
 3 	 CHEMBL1641347	 Solute carrier family 22 member 6 
 4 	 CHEMBL1777665	 Solute carrier family 22 member 6 
 5 	 CHEMBL2157	 Interleukin-8 
 6 	 CHEMBL221	 Cyclooxygenase-1 
 7 	 CHEMBL205	 Carbonic anhydrase II 
 8 	 CHEMBL2326	 Carbonic anhydrase VII 
 9 	 CHEMBL261	 Carbonic anhydrase I 
 10 	 CHEMBL3242	 Carbonic anhydrase XII 
 11 	 CHEMBL3510	 Carbonic anhydrase XIV 
 12 	 CHEMBL3594	 Carbonic anhydrase IX 
 13 	 CHEMBL2885	 Carbonic anhydrase III 
 14 	 CHEMBL3025	 Carbonic anhydrase VI 
 15 	 CHEMBL3729	 Carbonic anhydrase IV 
 16 	 CHEMBL3969	 Carbonic anhydrase VB 
 17 	 CHEMBL4789	 Carbonic anhydrase VA 
 18 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 19 	 CHEMBL6009	 Diacylglycerol O-acyltransferase 1 
 20 	 CHEMBL4681	 Aldo-keto-reductase family 1 member C3 
