 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL261	 Carbonic anhydrase I 
 2 	 CHEMBL205	 Carbonic anhydrase II 
 3 	 CHEMBL4791	 Endothelin-converting enzyme 1 
 4 	 CHEMBL3369	 Neprilysin 
 5 	 CHEMBL1944	 Neprilysin 
 6 	 CHEMBL1808	 Angiotensin-converting enzyme 
 7 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 8 	 CHEMBL3510	 Carbonic anhydrase XIV 
 9 	 CHEMBL332	 Matrix metalloproteinase-1 
 10 	 CHEMBL2326	 Carbonic anhydrase VII 
 11 	 CHEMBL3242	 Carbonic anhydrase XII 
 12 	 CHEMBL3594	 Carbonic anhydrase IX 
 13 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 14 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 15 	 CHEMBL321	 Matrix metalloproteinase 9 
 16 	 CHEMBL333	 Matrix metalloproteinase-2 
 17 	 CHEMBL4588	 Matrix metalloproteinase 8 
 18 	 CHEMBL3706	 ADAM17 
 19 	 CHEMBL5098	 Glutamate carboxypeptidase II 
 20 	 CHEMBL1907	 Aminopeptidase N 
