 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1903	 GABA transporter 1 
 2 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 3 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 4 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 5 	 CHEMBL4054	 GABA transporter 1 
 6 	 CHEMBL2753	 GABA-B receptor 1 
 7 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
 8 	 CHEMBL1919	 Voltage-gated calcium channel alpha2/delta subunit 1 
 9 	 CHEMBL3439	 Aminopeptidase A 
 10 	 CHEMBL1907	 Aminopeptidase N 
 11 	 CHEMBL3148	 Gamma-amino-N-butyrate transaminase 
 12 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 13 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 14 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 15 	 CHEMBL256	 Adenosine A3 receptor 
 16 	 CHEMBL333	 Matrix metalloproteinase-2 
 17 	 CHEMBL1829	 Histone deacetylase 3 
 18 	 CHEMBL205	 Carbonic anhydrase II 
 19 	 CHEMBL261	 Carbonic anhydrase I 
 20 	 CHEMBL3242	 Carbonic anhydrase XII 
