 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1075104	 Leucine-rich repeat serine/threonine-protein kinase 2 
 2 	 CHEMBL1844	 Macrophage colony stimulating factor  receptor 
 3 	 CHEMBL1957	 Insulin-like growth factor I receptor 
 4 	 CHEMBL2041	 Tyrosine-protein kinase receptor RET 
 5 	 CHEMBL2148	 Tyrosine-protein kinase JAK3 
 6 	 CHEMBL2292	 Dual-specificity tyrosine-phosphorylation regulated kinase 1A 
 7 	 CHEMBL2345	 Ribosomal protein S6 kinase alpha 3 
 8 	 CHEMBL2468	 Death-associated protein kinase 3 
 9 	 CHEMBL262	 Glycogen synthase kinase-3 beta 
 10 	 CHEMBL2689	 Macrophage-stimulating protein receptor 
 11 	 CHEMBL279	 Vascular endothelial growth factor receptor 2 
 12 	 CHEMBL2850	 Glycogen synthase kinase-3 alpha 
 13 	 CHEMBL2964	 Dual specificity mitogen-activated protein kinase kinase 2 
 14 	 CHEMBL2971	 Tyrosine-protein kinase JAK2 
 15 	 CHEMBL3055	 Cyclin-dependent kinase 7 
 16 	 CHEMBL3231	 Rho-associated protein kinase 1 
 17 	 CHEMBL3587	 Dual specificity mitogen-activated protein kinase kinase 1 
 18 	 CHEMBL3650	 Fibroblast growth factor receptor 1 
 19 	 CHEMBL4101	 cAMP-dependent protein kinase alpha-catalytic subunit 
 20 	 CHEMBL4203	 Dual specificity protein kinase CLK4 
