 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5102	 Vanilloid receptor 
 2 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 3 	 CHEMBL4822	 Beta-secretase 1 
 4 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 5 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 6 	 CHEMBL246	 Beta-3 adrenergic receptor 
 7 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 8 	 CHEMBL3594	 Carbonic anhydrase IX 
 9 	 CHEMBL3242	 Carbonic anhydrase XII 
 10 	 CHEMBL1915	 Tubulin beta-1 chain 
 11 	 CHEMBL1800	 Corticotropin releasing factor receptor 1 
 12 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 13 	 CHEMBL261	 Carbonic anhydrase I 
 14 	 CHEMBL210	 Beta-2 adrenergic receptor 
 15 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 16 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 17 	 CHEMBL2487	 Beta amyloid A4 protein 
 18 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 19 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 20 	 CHEMBL205	 Carbonic anhydrase II 
