Target ChEMBL ID,Probability
CHEMBL4739695,0.9776434898376465
CHEMBL4618,0.9721927642822266
CHEMBL4980,0.9686636924743652
CHEMBL3559,0.967349648475647
CHEMBL2334,0.9657765030860901
CHEMBL2575,0.9647731781005859
CHEMBL2425,0.9599500894546509
CHEMBL3996,0.9477852582931519
CHEMBL5160,0.9463481307029724
CHEMBL1926,0.9458301663398743
CHEMBL2820,0.9414490461349487
CHEMBL2363,0.9386931657791138
CHEMBL4130,0.932091236114502
CHEMBL330,0.9298847913742065
CHEMBL2954,0.9253219366073608
CHEMBL4296,0.9248652458190918
CHEMBL3130,0.9240009784698486
CHEMBL5498,0.9227887392044067
CHEMBL2069156,0.9207272529602051
CHEMBL3201,0.9195010662078857
CHEMBL6009,0.9189808368682861
CHEMBL1795116,0.9145663976669312
CHEMBL264,0.9119543433189392
CHEMBL4394,0.9080672264099121
CHEMBL284,0.9057472944259644
CHEMBL3969,0.9021087884902954
CHEMBL4908,0.9014477729797363
CHEMBL4523582,0.8999150991439819
CHEMBL4105864,0.8979232907295227
CHEMBL5645,0.8972012996673584
CHEMBL5805,0.895042359828949
CHEMBL4409,0.8939419984817505
CHEMBL3351,0.8938117027282715
CHEMBL3833,0.8929576873779297
CHEMBL250,0.892753005027771
CHEMBL2492,0.8917922377586365
CHEMBL269,0.8873593807220459
CHEMBL1744525,0.8863412141799927
CHEMBL4685,0.8848245143890381
CHEMBL3713062,0.8845745325088501
CHEMBL3632452,0.8842685222625732
CHEMBL288,0.8836216926574707
CHEMBL4829,0.882851243019104
CHEMBL252,0.8825801610946655
CHEMBL254,0.8791558742523193
CHEMBL4616,0.8765565156936646
CHEMBL1921666,0.8746411204338074
CHEMBL3510,0.8738184571266174
CHEMBL1169598,0.8731141090393066
CHEMBL2722,0.8661086559295654
CHEMBL4124,0.8659547567367554
CHEMBL3105,0.8649138808250427
CHEMBL243,0.8615601062774658
CHEMBL5023,0.8611775636672974
CHEMBL257,0.8583927154541016
CHEMBL1293266,0.8528808355331421
CHEMBL2525,0.8525041341781616
CHEMBL4414,0.8512006998062134
CHEMBL4191,0.8494875431060791
CHEMBL315,0.8460900783538818
CHEMBL5076,0.8444046974182129
CHEMBL1809,0.84304279088974
CHEMBL4235,0.8429394960403442
CHEMBL275,0.8427237868309021
CHEMBL1908,0.8426434993743896
CHEMBL2326,0.8421387672424316
CHEMBL4561,0.8412911295890808
CHEMBL4550,0.8406330347061157
CHEMBL249,0.8360625505447388
CHEMBL3614,0.8356786966323853
CHEMBL247,0.8349199295043945
CHEMBL4068,0.8332491517066956
CHEMBL3602,0.8325213193893433
CHEMBL3108640,0.8321577906608582
CHEMBL1966,0.8314142227172852
CHEMBL4198,0.8298385739326477
CHEMBL5462,0.8260493874549866
CHEMBL2337,0.8258373737335205
CHEMBL1163125,0.8251505494117737
CHEMBL5103,0.8180224895477295
CHEMBL2857,0.8176138401031494
CHEMBL2742,0.8168883919715881
CHEMBL4153,0.8132230043411255
CHEMBL4508,0.8130669593811035
CHEMBL3023,0.8125405311584473
