Target ChEMBL ID,Probability
CHEMBL4618,0.9908998012542725
CHEMBL1795116,0.9882672429084778
CHEMBL3559,0.9878146648406982
CHEMBL5805,0.987370491027832
CHEMBL2575,0.9792452454566956
CHEMBL4427,0.9756802916526794
CHEMBL4980,0.9716955423355103
CHEMBL2857,0.9658726453781128
CHEMBL1921666,0.9652206897735596
CHEMBL4739695,0.9648683667182922
CHEMBL247,0.9646178483963013
CHEMBL4235,0.959585428237915
CHEMBL4068,0.9578757286071777
CHEMBL2425,0.9576472043991089
CHEMBL4296,0.956977128982544
CHEMBL284,0.9545638561248779
CHEMBL330,0.9543325304985046
CHEMBL4829,0.9513537883758545
CHEMBL5160,0.9472990036010742
CHEMBL243,0.9470838904380798
CHEMBL4550,0.9452790021896362
CHEMBL6154,0.9434274435043335
CHEMBL2007625,0.94101881980896
CHEMBL4158,0.9397406578063965
CHEMBL4979,0.9396485090255737
CHEMBL275,0.93699711561203
CHEMBL6141,0.9362964630126953
CHEMBL2334,0.9361933469772339
CHEMBL6009,0.9355669021606445
CHEMBL3691,0.935344934463501
CHEMBL4685,0.9305202960968018
CHEMBL4303,0.9256086349487305
CHEMBL286,0.9255000948905945
CHEMBL4409,0.9252452850341797
CHEMBL3351,0.925190806388855
CHEMBL2492,0.924236536026001
CHEMBL1926,0.9229327440261841
CHEMBL3996,0.9217607378959656
CHEMBL4394,0.9204026460647583
CHEMBL325,0.9197195172309875
CHEMBL2363,0.9180504083633423
CHEMBL2954,0.916064977645874
CHEMBL3105,0.9160377979278564
CHEMBL4625,0.913589358329773
CHEMBL5658,0.9123984575271606
CHEMBL5076,0.9113054275512695
CHEMBL4191,0.9077264070510864
CHEMBL1849,0.9073023796081543
CHEMBL2722,0.907143771648407
CHEMBL1744525,0.9052159190177917
CHEMBL3632452,0.9049445390701294
CHEMBL3638344,0.9039043188095093
CHEMBL202,0.9037798643112183
CHEMBL3108640,0.9022225141525269
CHEMBL1809,0.9018586874008179
CHEMBL4124,0.8995641469955444
CHEMBL3399910,0.8993202447891235
CHEMBL4616,0.8992927074432373
CHEMBL264,0.8987973928451538
CHEMBL5804,0.8974936604499817
CHEMBL3969,0.8951172828674316
CHEMBL3983,0.8949140310287476
CHEMBL4508,0.8935585021972656
CHEMBL2069156,0.8925005197525024
CHEMBL3706,0.8910084962844849
CHEMBL3837,0.8909326791763306
CHEMBL4828,0.8905723094940186
CHEMBL5462,0.8902580738067627
CHEMBL3713062,0.8900518417358398
CHEMBL6164,0.8894452452659607
CHEMBL254,0.8866493105888367
CHEMBL4975,0.8866158127784729
CHEMBL3130,0.8862719535827637
CHEMBL5645,0.8846578598022461
