Target ChEMBL ID,Probability
CHEMBL4980,0.958228588104248
CHEMBL1795116,0.9435110092163086
CHEMBL4618,0.925868034362793
CHEMBL2425,0.9240233302116394
CHEMBL5805,0.9176039695739746
CHEMBL4828,0.9167093634605408
CHEMBL2575,0.9157164692878723
CHEMBL2363,0.9021167159080505
CHEMBL284,0.9007673263549805
CHEMBL4296,0.8959437012672424
CHEMBL2722,0.8943401575088501
CHEMBL4685,0.8890200853347778
CHEMBL202,0.8874378800392151
CHEMBL4409,0.8848297595977783
CHEMBL3108640,0.8792496919631958
CHEMBL1809,0.8769039511680603
CHEMBL1926,0.8759640455245972
CHEMBL4068,0.8745417594909668
CHEMBL4908,0.8701446652412415
CHEMBL5160,0.8671360611915588
CHEMBL247,0.8640365600585938
CHEMBL3130,0.863088846206665
CHEMBL2069156,0.8619605302810669
CHEMBL3559,0.8616093993186951
CHEMBL3602,0.8548825979232788
CHEMBL2334,0.8547940850257874
CHEMBL330,0.8535005450248718
CHEMBL1744525,0.8520601987838745
CHEMBL4550,0.8464788198471069
CHEMBL6154,0.846405565738678
CHEMBL2954,0.843277096748352
CHEMBL3713062,0.8382846713066101
CHEMBL2857,0.836876630783081
CHEMBL2492,0.8340486288070679
CHEMBL1899,0.8317036628723145
CHEMBL4508,0.8304672241210938
CHEMBL4235,0.8289118409156799
CHEMBL4829,0.8284515142440796
CHEMBL6164,0.8281946182250977
CHEMBL252,0.8195140361785889
CHEMBL4427,0.8177487850189209
CHEMBL3691,0.8172711133956909
CHEMBL4739695,0.8157393336296082
CHEMBL6009,0.8111783266067505
CHEMBL268,0.8069427013397217
CHEMBL1921666,0.8015410900115967
CHEMBL243,0.7976236343383789
CHEMBL2742,0.7954957485198975
CHEMBL2014,0.7948154211044312
CHEMBL286,0.7933006882667542
CHEMBL4153,0.7924894690513611
CHEMBL6184,0.7867846488952637
CHEMBL4394,0.7801278829574585
CHEMBL325,0.7795746326446533
CHEMBL4303,0.7788456678390503
CHEMBL3837,0.7782788276672363
CHEMBL257,0.7749526500701904
CHEMBL3105,0.7702401876449585
CHEMBL6140,0.7700467109680176
CHEMBL4124,0.7665939331054688
CHEMBL3706,0.7658700346946716
CHEMBL3510,0.765275776386261
CHEMBL1075126,0.7642677426338196
CHEMBL2756,0.7633368968963623
CHEMBL2326,0.7626883387565613
CHEMBL3996,0.7618193030357361
CHEMBL5076,0.7611443996429443
CHEMBL4191,0.7600626945495605
CHEMBL4625,0.7556132078170776
CHEMBL204,0.7500733733177185
CHEMBL264,0.744060754776001
CHEMBL4561,0.7405974864959717
CHEMBL205,0.7404020428657532
CHEMBL1075317,0.7394380569458008
CHEMBL2311243,0.7392055988311768
CHEMBL4158,0.7378190159797668
CHEMBL344,0.735625684261322
CHEMBL4607,0.7343260049819946
CHEMBL4142,0.7316046357154846
CHEMBL1946,0.730818510055542
CHEMBL2337,0.7282335758209229
CHEMBL3201,0.7270293831825256
CHEMBL244,0.7232077717781067
CHEMBL3820,0.7223491668701172
CHEMBL3157,0.7216817736625671
CHEMBL3833,0.7214706540107727
CHEMBL2140,0.7210856080055237
CHEMBL3969,0.7204462885856628
CHEMBL3242,0.7197642922401428
CHEMBL2007625,0.7184979319572449
CHEMBL4616,0.7182926535606384
CHEMBL249,0.7175674438476562
CHEMBL5645,0.7164566516876221
CHEMBL3399910,0.7139787077903748
CHEMBL4979,0.7123989462852478
CHEMBL2016,0.7083636522293091
CHEMBL4506,0.705666720867157
CHEMBL1983,0.7041313648223877
CHEMBL3145,0.7035507559776306
CHEMBL3351,0.7026489973068237
CHEMBL3638344,0.701377272605896
CHEMBL4026,0.7008752822875977
CHEMBL2902,0.6976666450500488
CHEMBL2439,0.6940380930900574
CHEMBL1829,0.6934414505958557
CHEMBL1997,0.6908423900604248
CHEMBL209,0.6907109022140503
CHEMBL4789,0.6871814727783203
CHEMBL3819,0.6858177781105042
CHEMBL1865,0.6822245121002197
CHEMBL3267,0.681915819644928
CHEMBL4822,0.6811566948890686
CHEMBL6141,0.6783090233802795
CHEMBL2146302,0.6779842376708984
CHEMBL1163125,0.6773025393486023
CHEMBL1937,0.6750127077102661
CHEMBL4518,0.6736462712287903
CHEMBL4188,0.6725342273712158
CHEMBL5462,0.671907365322113
CHEMBL3589,0.6712406873703003
CHEMBL4429,0.6709368228912354
CHEMBL228,0.670850396156311
CHEMBL287,0.6696317791938782
CHEMBL1985,0.6693297028541565
CHEMBL3594,0.6687463521957397
CHEMBL4481,0.6686313152313232
CHEMBL3884,0.6672710180282593
CHEMBL5023,0.6667790412902832
CHEMBL4105907,0.6621285676956177
CHEMBL275,0.6601613759994507
CHEMBL315,0.6601130366325378
CHEMBL4105864,0.6586177349090576
CHEMBL1908,0.6572856903076172
CHEMBL3192,0.6566870808601379
CHEMBL1163101,0.6565853953361511
CHEMBL3160,0.6560356616973877
CHEMBL3023,0.6553393602371216
CHEMBL3004,0.6536593437194824
CHEMBL3247,0.6499821543693542
CHEMBL1952,0.6499701738357544
CHEMBL2781,0.6499531269073486
CHEMBL2525,0.6492583751678467
CHEMBL3864,0.6474254131317139
CHEMBL1836,0.6466294527053833
CHEMBL3910,0.644959032535553
CHEMBL4130,0.6438655853271484
CHEMBL248,0.6430773735046387
CHEMBL4414,0.6427439451217651
CHEMBL3988583,0.6422067880630493
CHEMBL5071,0.6410662531852722
CHEMBL2622,0.6401333808898926
CHEMBL3223,0.6399283409118652
CHEMBL3983,0.6378118991851807
CHEMBL319,0.6339025497436523
CHEMBL2243,0.6329866647720337
CHEMBL2327,0.632660984992981
CHEMBL280,0.6308639049530029
CHEMBL2820,0.626786470413208
CHEMBL3649,0.6256198883056641
CHEMBL3994,0.6253907680511475
CHEMBL4588,0.6226492524147034
CHEMBL3905,0.6220459938049316
CHEMBL2069,0.619528591632843
CHEMBL6152,0.6166483759880066
CHEMBL3138,0.6164729595184326
CHEMBL5282,0.6154471039772034
CHEMBL4005,0.6152400970458984
CHEMBL1929,0.6118227243423462
CHEMBL2652,0.6117285490036011
CHEMBL235,0.6109387874603271
CHEMBL313,0.610508143901825
CHEMBL5409,0.609457790851593
CHEMBL1795186,0.6059690713882446
CHEMBL240,0.60420161485672
CHEMBL5103,0.6038362383842468
CHEMBL3714531,0.6035512089729309
CHEMBL1844,0.6031108498573303
CHEMBL5804,0.6007680296897888
CHEMBL6080,0.5990580916404724
CHEMBL4681,0.5983056426048279
CHEMBL3769,0.5975959897041321
CHEMBL332,0.597568690776825
CHEMBL3028,0.5953333973884583
CHEMBL1741186,0.5949811935424805
CHEMBL3181,0.5933189392089844
CHEMBL5570,0.5902795791625977
CHEMBL3614,0.5900843143463135
CHEMBL4198,0.5896859765052795
CHEMBL2002,0.5892031788825989
CHEMBL2971,0.5890361666679382
CHEMBL3880,0.5878651142120361
CHEMBL5263,0.5875070095062256
CHEMBL2107,0.5850355625152588
CHEMBL3948,0.5831304788589478
CHEMBL4333,0.5822498798370361
CHEMBL5971,0.5812414884567261
CHEMBL5652,0.5806127190589905
CHEMBL3048,0.5805882215499878
CHEMBL3286,0.5802412033081055
CHEMBL250,0.5769691467285156
CHEMBL5658,0.5740635395050049
CHEMBL3784,0.573371946811676
CHEMBL1741208,0.5730811357498169
CHEMBL4523582,0.568358838558197
CHEMBL5014,0.5676188468933105
CHEMBL1921,0.5668641328811646
CHEMBL5498,0.5647324919700623
CHEMBL254,0.5635426640510559
CHEMBL2487,0.5608094930648804
CHEMBL3632452,0.5592362880706787
CHEMBL1293266,0.557455837726593
CHEMBL6120,0.556145191192627
CHEMBL3973,0.5546817779541016
CHEMBL3629,0.5543808341026306
CHEMBL2189110,0.5537958741188049
CHEMBL1907,0.553734540939331
CHEMBL322,0.5525309443473816
CHEMBL4531,0.5512925386428833
CHEMBL261,0.5489723086357117
CHEMBL1827,0.5489379167556763
CHEMBL283,0.5488498210906982
CHEMBL4718,0.5461719036102295
CHEMBL5936,0.5461334586143494
CHEMBL333,0.5427544116973877
CHEMBL3816,0.5382662415504456
CHEMBL2868,0.537377655506134
CHEMBL2593,0.5336773991584778
CHEMBL3815,0.5328588485717773
CHEMBL3920,0.5318106412887573
CHEMBL4093,0.5308419466018677
CHEMBL251,0.5300357937812805
CHEMBL274,0.5274658203125
CHEMBL2176771,0.5265109539031982
CHEMBL1255126,0.5252676606178284
CHEMBL2265,0.5245099663734436
CHEMBL5319,0.5223001837730408
CHEMBL3764,0.5212570428848267
CHEMBL3991,0.5204221606254578
CHEMBL5373,0.5200040936470032
CHEMBL3358,0.5199176669120789
CHEMBL1902,0.5163865089416504
CHEMBL3650,0.5151811838150024
CHEMBL2203,0.5145879983901978
CHEMBL3066,0.5132266879081726
CHEMBL1889,0.5122474431991577
CHEMBL3922,0.5113350749015808
CHEMBL6175,0.5108520984649658
CHEMBL1800,0.5103706121444702
CHEMBL3943,0.5096405148506165
CHEMBL2000,0.5081005692481995
CHEMBL3142,0.5078220963478088
CHEMBL304,0.5074120759963989
CHEMBL1945,0.5069365501403809
CHEMBL3081,0.5067481994628906
CHEMBL2039,0.5055858492851257
CHEMBL5136,0.5043438673019409
CHEMBL3975,0.503842830657959
CHEMBL3921,0.5038310885429382
CHEMBL1075104,0.5036652088165283
CHEMBL2564,0.5008811950683594
CHEMBL2821,0.497355580329895
CHEMBL230,0.4971140921115875
CHEMBL3524,0.49642911553382874
CHEMBL3202,0.49531951546669006
CHEMBL4439,0.4938913881778717
CHEMBL2034,0.4913918972015381
CHEMBL3979,0.48858940601348877
CHEMBL1944,0.4878494143486023
CHEMBL218,0.4862939715385437
CHEMBL2808,0.4858117699623108
CHEMBL2871,0.48562508821487427
