taskId,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,VDss,Fu,PPB,cl-int,t0.5,cl-plasma,BCF,IGC50,LC50FM,LC50DM,f20,f30,f50,hia,MRP1,OATP1B1,OATP1B3,pgp_inh,pgp_sub,BCRP,BSEP,BBB,PAMPA,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-mouse,LM-rat,LM-human,A549,Ames,Carcinogenicity,DILI,EC,EI,FDAMDD,Genotoxicity,H-HT,HEK293,Hematotoxicity,hERG-10um,hERG,Nephrotoxicity-DI,Neurotoxicity-DI,Ototoxicity,Respiratory,ROA,RPMI-8226,SkinSen,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
33d711d56feb167524a2ca9f1e5042b0,O=C(O)CCc1ccc(O)c(O)c1,182.06,180.27893902971059,1.0098794733310246,4,3,77.76,3,1,6,4,0,7,0.42857142857142855,0,0,0.612,1,0.222,7.0,0.942,"[(9, 8, 7, 6, 5, 12, 10, 11), (9, 8, 7, 6, 5, 12, 10)]",['-'],"[(5, 6, 7, 8, 10, 12, 11, 9)]","[(5, 6, 7, 8, 10, 12, 11, 9)]",0,0,0,1,-1.098773554386908,1.1182205296333398,0.9582257597116601,127.7742398456418,266.8344652897969,4.71952245620451,5.238910223171489,-4.69219704504312,1.66515694762467e-05,0.38737087647506174,25.08770074105898,69.00264883077897,,1.932657594299394,11.493498888168217,0.3157412288580652,2.409300933296478,3.0927865175286993,3.495354049223289,0.3605138659477234,0.3545680642127991,0.8947195485234261,0.021811604499816895,0.4387531876564026,0.9875703454017639,0.9919307827949524,0.0003075274871662259,0.011755675077438354,0.004528967197984457,0.28517946600914,0.0037827377673238516,0.9644745588302612,0.006377434358000755,0.0006570456898771226,0.0001317322312388569,0.0025976495817303658,0.0062301279976964,0.9995669722557068,0.005959280300885439,0.7441582679748535,7.825472494005226e-06,8.175746916094795e-05,0.011573756113648415,0.0002640278253238648,0.8226788640022278,,,0.03523677960038185,0.02484974078834057,0.3182651698589325,0.2959788739681244,0.29699423909187317,0.839676022529602,0.9952499866485596,0.24564029276371002,0.4257321357727051,0.42310622334480286,0.025093818083405495,0.23727846145629883,0.18944454193115234,0.028109431266784668,0.23565159738063812,0.051968250423669815,0.7554007172584534,0.4099872410297394,0.19032837450504303,0.011221416294574738,0.9044750332832336,0.011611390858888626,0.011662757024168968,0.05073532462120056,0.028263382613658905,0.13392508029937744,0.6744430661201477,0.6404420733451843,0.4111115634441376,0.000978118390776217,0.024767382070422173,0.0603887215256691,0.009681442752480507,"[(8,)]",['-'],['-'],['-'],"[(9, 8, 10, 11, 12, 5, 6, 7), (8,), (9, 8, 10, 11), (7, 8, 9, 10, 11, 12, 5, 6), (7, 8, 9, 10, 11, 12, 5, 6)]",['-'],"[(9, 8, 10, 11, 12, 5, 6, 7), (9, 8, 7, 6, 5, 12, 10)]",['-'],0.1,0.005,0.202,0.001,0.987,0.801,0.274
