taskId,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,VDss,Fu,PPB,cl-int,t0.5,cl-plasma,BCF,IGC50,LC50FM,LC50DM,f20,f30,f50,hia,MRP1,OATP1B1,OATP1B3,pgp_inh,pgp_sub,BCRP,BSEP,BBB,PAMPA,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-mouse,LM-rat,LM-human,A549,Ames,Carcinogenicity,DILI,EC,EI,FDAMDD,Genotoxicity,H-HT,HEK293,Hematotoxicity,hERG-10um,hERG,Nephrotoxicity-DI,Neurotoxicity-DI,Ototoxicity,Respiratory,ROA,RPMI-8226,SkinSen,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
863f01adfc98b1f934a765ee3893fd27,Oc1ccc(/C=C/c2ccccc2)cc1O,212.08,232.7125754550491,0.911338803179399,2,2,40.46,2,2,6,2,0,13,0.15384615384615385,0,0,0.592,1,0.0,10.0,0.674,"[(0, 1, 2, 3, 4, 13, 14, 15), (0, 1, 2, 3, 4, 13, 14)]",['-'],"[(3, 4, 13, 14, 1, 2, 0, 15)]","[(3, 4, 13, 14, 1, 2, 0, 15)]",0,1,0,0,-3.7734164362555482,3.2608126554782357,3.5824659338406537,152.6739888364645,340.8728401943684,8.758616199759315,3.636216910724067,-4.840444924724972,1.726990295164347e-05,0.5380002973602731,1.5537856513678634,98.4465690769081,,1.2781350727848488,16.076752455572276,1.8283011048204199,4.183624926726399,5.1531363063791735,5.7512689342142895,0.9388729482889175,0.953685600310564,0.950455367565155,0.006851613521575928,0.1247246116399765,0.9709745049476624,0.99724942445755,0.04467131197452545,0.0016792445676401258,0.17972683906555176,0.6547868847846985,0.1182183250784874,0.2336370199918747,0.9996180534362793,0.00013163240510039032,0.0070299794897437096,0.00015308988804463297,0.013473281636834145,0.557648241519928,0.0011638397118076682,0.9572228193283081,0.07009780406951904,4.3154756212970824e-08,0.9999619722366333,0.0030667216051369905,0.9999966621398926,,,0.11445709317922592,0.7303144931793213,0.6196739077568054,0.2309386432170868,0.20127445459365845,0.5262944102287292,0.9962111711502075,0.5192553400993347,0.4210667610168457,0.6398192644119263,0.3021269738674164,0.04451998695731163,0.7296180725097656,0.26961979269981384,0.08957695960998535,0.2555767595767975,0.3851313591003418,0.31854674220085144,0.23497764766216278,0.018406040966510773,0.9953263998031616,0.19202151894569397,0.5259969830513,0.9857386350631714,0.7703807353973389,0.9719542860984802,0.4953747093677521,0.5399562120437622,0.9553579092025757,0.8386279940605164,0.5076627135276794,0.9928827285766602,0.8215199708938599,"[(1,)]",['-'],['-'],['-'],"[(0, 1, 14, 15, 13, 4, 3, 2), (1,), (0, 1, 14, 15), (5, 6, 7), (4, 5, 6, 7), (2, 1, 0, 14, 15, 13, 4, 3), (2, 1, 0, 14, 15, 13, 4, 3)]",['-'],"[(0, 1, 14, 15, 13, 4, 3, 2), (0, 1, 2, 3, 4, 13, 14)]",['-'],0.711,1.0,0.029,0.385,0.999,0.797,0.629
