taskId,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,VDss,Fu,PPB,cl-int,t0.5,cl-plasma,BCF,IGC50,LC50FM,LC50DM,f20,f30,f50,hia,MRP1,OATP1B1,OATP1B3,pgp_inh,pgp_sub,BCRP,BSEP,BBB,PAMPA,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-mouse,LM-rat,LM-human,A549,Ames,Carcinogenicity,DILI,EC,EI,FDAMDD,Genotoxicity,H-HT,HEK293,Hematotoxicity,hERG-10um,hERG,Nephrotoxicity-DI,Neurotoxicity-DI,Ototoxicity,Respiratory,ROA,RPMI-8226,SkinSen,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
82125bff6b04e2d2c268f405b868d2f1,O=C(O)CCc1ccc(O)cc1,166.06,171.4887120782201,0.9683436185832224,3,2,57.53,3,1,6,3,0,7,0.42857142857142855,0,0,0.713,1,0.222,6.0,0.602,"[(9, 8, 7, 6, 5, 11, 10)]",['-'],['-'],['-'],0,0,0,1,-1.2280191314595124,1.2326602400664262,1.2097220064890655,132.1159496779424,272.8178299257299,4.67924710561966,5.362636527426074,-4.303074824178894,1.5897919670407212e-05,0.30156293823105085,17.8311135344129,80.29208429488352,,1.5042626142235813,4.720256924913684,0.433959766569753,2.2257911258641734,2.9945583107916263,3.3791399312257617,0.026793837547302246,0.030165672302246094,0.7170471251010895,0.00209653377532959,0.358058899641037,0.9827885031700134,0.9788369536399841,0.004824457690119743,0.0435449592769146,0.0019181534880772233,0.9345272183418274,0.009141885675489902,0.9306268692016602,0.0002113450173055753,0.00042332365410402417,0.0005215095006860793,0.011607637628912926,0.009111760184168816,0.97996586561203,0.009262729436159134,0.8350045680999756,0.00011615790572250262,2.0405252143973485e-05,9.463373862672597e-05,0.00010224104335065931,0.3222648501396179,,,0.005820031277835369,0.004199162125587463,0.21847470104694366,0.31976714730262756,0.10270863026380539,0.8455981016159058,0.9951222538948059,0.19514229893684387,0.283231645822525,0.4086618423461914,0.05266963317990303,0.30365803837776184,0.15154744684696198,0.04418746009469032,0.4109082818031311,0.2729700207710266,0.49743568897247314,0.4062034487724304,0.19281312823295593,0.02187524549663067,0.46604248881340027,0.00017537495295982808,0.00020117577514611185,0.0009487441857345402,0.004264302551746368,0.07986176013946533,0.05731348320841789,0.1263183355331421,0.1902298927307129,0.00017427941202186048,0.0006677630008198321,0.026709293946623802,0.000428547355113551,['-'],['-'],['-'],['-'],['-'],['-'],"[(9, 8, 7, 6, 5, 11, 10)]",['-'],0.015,0.001,0.092,0.001,0.995,0.574,0.363
