 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL242	 Estrogen receptor beta 
 2 	 CHEMBL1935	 Aldehyde dehydrogenase 
 3 	 CHEMBL206	 Estrogen receptor alpha 
 4 	 CHEMBL3687	 Arachidonate 12-lipoxygenase 
 5 	 CHEMBL2326	 Carbonic anhydrase VII 
 6 	 CHEMBL3242	 Carbonic anhydrase XII 
 7 	 CHEMBL3729	 Carbonic anhydrase IV 
 8 	 CHEMBL1929	 Xanthine dehydrogenase 
 9 	 CHEMBL2331053	 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 
 10 	 CHEMBL2850	 Glycogen synthase kinase-3 alpha 
 11 	 CHEMBL308	 Cyclin-dependent kinase 1 
 12 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 13 	 CHEMBL6154	 Tankyrase-2 
 14 	 CHEMBL6164	 Tankyrase-1 
 15 	 CHEMBL4566	 Endothelin receptor ET-A 
 16 	 CHEMBL2039	 Monoamine oxidase B 
 17 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 18 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 19 	 CHEMBL226	 Adenosine A1 receptor 
 20 	 CHEMBL251	 Adenosine A2a receptor 
