 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 2 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 3 	 CHEMBL1903	 GABA transporter 1 
 4 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 5 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 6 	 CHEMBL4054	 GABA transporter 1 
 7 	 CHEMBL2753	 GABA-B receptor 1 
 8 	 CHEMBL1829	 Histone deacetylase 3 
 9 	 CHEMBL205	 Carbonic anhydrase II 
 10 	 CHEMBL261	 Carbonic anhydrase I 
 11 	 CHEMBL3242	 Carbonic anhydrase XII 
 12 	 CHEMBL3594	 Carbonic anhydrase IX 
 13 	 CHEMBL1900	 Aldose reductase 
 14 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 15 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 16 	 CHEMBL1865	 Histone deacetylase 6 
 17 	 CHEMBL1937	 Histone deacetylase 2 
 18 	 CHEMBL325	 Histone deacetylase 1 
 19 	 CHEMBL3965	 Leucine aminopeptidase 
 20 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
