"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RASGEF1B",1.14845927959129e-144,-0.809375146350847,0.671,0.777,3.87375315006142e-141
"ACTB",1.63388512755139e-143,-0.579470630153644,0.551,0.714,2.75554726761542e-140
"SLC26A3",2.98825057796154e-134,-0.774594842773314,0.619,0.738,3.35978973315476e-131
"LINGO1",1.32823854831497e-128,-0.704758225460398,0.807,0.87,1.1200371558666e-125
"CKB",3.25384512822984e-115,-0.511961743396718,0.541,0.686,2.19504392350385e-112
"GLUL",3.50538568536205e-98,-1.51842464598274,0.085,0.18,1.97061098612103e-95
"GAPDH",1.70075366779054e-96,-0.68059876984648,0.333,0.469,8.19520303065356e-94
"PTGDS",2.76315994724628e-88,-0.997322001118528,0.142,0.248,1.16501731275771e-85
"MEG3",1.22716358945696e-87,0.326541109918795,0.987,0.982,4.59913643026482e-85
"RBFOX1",8.79272050189893e-85,0.259356803998301,0.985,0.98,2.96578462529051e-82
"PHF11",1.77572799467408e-76,0.879215458315141,0.249,0.145,5.44502775094151e-74
"FRMD4A",5.88986134544938e-75,0.258328294368764,0.926,0.903,1.65554185985006e-72
"APOE",1.91768140865236e-74,-1.87740869443805,0.038,0.101,4.97564568568032e-72
"TUBB4A",2.70988057426997e-70,-1.03601390234829,0.105,0.188,6.528876555009e-68
"NRG3",1.16833753380823e-68,0.226417229661671,0.977,0.971,2.62720166769011e-66
"NRGN",2.470180792885e-68,-0.426960053237132,0.635,0.742,5.20744988400069e-66
"AC016831.7",1.79151392408393e-67,0.487286468321902,0.576,0.481,3.55457439172653e-65
"ANKS1B",5.99003688000403e-66,0.248341725740602,0.949,0.935,1.12246635534742e-63
"KCNIP4",2.56990485153397e-64,0.346175276920116,0.943,0.935,4.56225740222321e-62
"RGS7",1.05953266002381e-63,0.298000071315117,0.907,0.884,1.78690183113016e-61
"DLGAP1",1.27055199785094e-63,0.227135718728695,0.97,0.957,2.04074851845297e-61
"FGF14",3.87914843334215e-63,0.220600771115962,0.961,0.949,5.94743984802866e-61
"CST3",4.20854641792982e-61,-1.39003988119263,0.081,0.155,6.17192481203361e-59
"ERICH1-AS1",1.7353654119021e-60,0.511276260309057,0.391,0.292,2.43891147264407e-58
"CLU",4.09651131593018e-60,-0.777703754429473,0.289,0.387,5.527013067453e-58
"DLG2",3.35362781030604e-59,0.205096058329181,0.979,0.975,4.35068715544703e-57
"TENM2",4.8940945511116e-59,0.324176480592942,0.883,0.862,6.11399293366645e-57
"FAM155A",7.50808605651538e-59,0.203005004002787,0.974,0.968,9.04456223879514e-57
"NRXN3",9.55487341603314e-59,0.211400989663977,0.978,0.971,1.11133062180275e-56
"PDXDC1",1.11470723899101e-57,0.477102752573268,0.463,0.359,1.25330250570556e-55
"KIRREL3",1.56862215929718e-56,0.488099030258302,0.416,0.313,1.70676211074497e-54
"ALDOA",9.42561249949633e-56,-0.477135412376681,0.254,0.339,9.93518467525035e-54
"SLC1A2",1.04407441229301e-55,-0.849333690302474,0.196,0.278,1.06717060383767e-53
"OPCML",9.28685852051247e-55,0.210371660886006,0.95,0.937,9.21310993814369e-53
"MAP2K1",5.5296066118908e-53,0.405405224354468,0.4,0.31,5.32896088625933e-51
"FAIM2",3.13061410081767e-52,-0.566942870028979,0.304,0.391,2.93321148946056e-50
"LRRTM4",2.61156142266749e-51,0.279940826526542,0.933,0.919,2.38075585909661e-49
"PHYHIP",4.56829461204114e-51,-0.747122560806544,0.244,0.333,4.05496255958284e-49
"IQCJ-SCHIP1",1.1988795465171e-50,0.390371351218419,0.8,0.777,1.03687710523133e-48
"CSMD1",3.96361444416727e-50,0.20503028539249,0.968,0.959,3.34231788004405e-48
"SLC1A3",4.61598946029735e-50,-0.905056297746696,0.06,0.119,3.79749571941048e-48
"TUBB",7.81014193248332e-50,-0.72650751873567,0.122,0.194,6.2722877948253e-48
"TDG",2.03488996149595e-49,0.636143095676576,0.289,0.198,1.59620554421531e-47
"PHACTR1",2.9386851547191e-48,0.256771055833952,0.883,0.858,2.25276932428807e-46
"FTX",2.42662004982251e-47,0.219103172547744,0.918,0.898,1.81888653956696e-45
"CTD-2537O9.1",8.90064581175854e-47,0.410238893234358,0.724,0.679,6.52649528762208e-45
"ADGRB3",1.08255780744521e-46,0.191581274691513,0.979,0.978,7.76907975428236e-45
"RPL21",1.96730255297316e-46,0.778312763057198,0.236,0.154,1.38243989816218e-44
"NDRG2",4.29706665685194e-46,-0.967950315425407,0.085,0.145,2.95796037419624e-44
"LY86-AS1",4.54569740834347e-46,0.635478095742521,0.252,0.174,3.06652747166851e-44
"PEBP1",4.78344465194751e-46,-0.458332876517754,0.335,0.422,3.16363898255273e-44
"KANSL1",7.47547441686969e-45,0.452214049949348,0.417,0.321,4.84899523232721e-43
"KCNB2",1.03187824471688e-44,0.43864339113741,0.394,0.309,6.56702890458499e-43
"SYN3",1.6281227639834e-44,0.547962641273592,0.345,0.257,1.01697371905852e-42
"ATP1B1",2.83224329790404e-44,-0.298897477102463,0.732,0.827,1.73693757160551e-42
"RPL7",3.20315785494296e-44,0.75540521703948,0.297,0.21,1.92933061512904e-42
"CRLF3",3.80276290747263e-44,0.495992582938907,0.365,0.268,2.25030162928161e-42
"ARL17B",1.28119048244165e-43,0.593995003928155,0.22,0.15,7.45078534013052e-42
"PDZD2",2.36459855266893e-42,0.496453772608875,0.413,0.321,1.35182896917835e-40
"TUBB4B",2.58924017257612e-42,-0.68835250366842,0.096,0.152,1.45558451701654e-40
"PDE5A",3.7900275142001e-42,0.49835872001579,0.395,0.305,2.09569882055687e-40
"R3HDM1",5.42924800356072e-42,0.297257552160643,0.848,0.83,2.95368605096941e-40
"PTMA",5.63923057463093e-42,-0.53620996995913,0.266,0.343,3.01922614733811e-40
"SNCB",8.23330680773807e-42,-0.651956579775178,0.245,0.327,4.33920997851571e-40
"KALRN",1.19777464747081e-41,0.261062954906495,0.858,0.833,6.21552905526006e-40
"ATRNL1",1.72819518357742e-41,0.220518123305505,0.89,0.88,8.83212477910095e-40
"PKM",2.47888895359319e-41,-0.425203417887174,0.319,0.4,1.24795409559251e-39
"PDE4D",4.65984431463104e-41,0.240490559690095,0.934,0.925,2.31141983430154e-39
"CLIP3",1.68375308268397e-40,-0.691435956436384,0.14,0.202,8.23086833027976e-39
"ARL15",2.04911156018428e-40,0.370817224683907,0.448,0.361,9.87379041785942e-39
"OXR1",2.52410734476445e-40,0.199457905276045,0.907,0.897,1.19912874280148e-38
"FOCAD",3.87068152987232e-40,0.340351607131423,0.48,0.399,1.8133067778138e-38
"HSP90AB1",5.16228855733997e-40,-0.465773010592972,0.342,0.417,2.3852601786175e-38
"AJ006998.2",9.1476594919245e-40,0.561768070897127,0.255,0.186,4.16960209003532e-38
"SPDYE3",1.00570140353024e-39,0.498410208775144,0.291,0.212,4.52297444547665e-38
"TARBP1",1.39158144264653e-39,0.383193509983172,0.376,0.296,6.17605816585098e-38
"CUX2",3.38750725764596e-39,0.580980078615728,0.234,0.161,1.48390415325193e-37
"TOM1L1",4.02415794917341e-39,0.604390869206387,0.25,0.169,1.7401903541746e-37
"PREPL",5.00277989978401e-39,-0.230337887945993,0.61,0.691,2.13599703822423e-37
"CCPG1",4.57584459541358e-38,0.401099254687885,0.361,0.284,1.92929047754125e-36
"CALM3",4.77521380083859e-38,-0.217853164645953,0.531,0.625,1.98849335188007e-36
"LINGO2",5.66883069698686e-38,0.314701574791363,0.788,0.756,2.33182511474838e-36
"SNAP25-AS1",5.83569897933132e-38,0.41679318180446,0.468,0.377,2.37154369364874e-36
"UBC",5.95980121940905e-38,-0.557799845838537,0.176,0.247,2.3931439896508e-36
"RP1-78O14.1",1.17334497208286e-37,0.398831907443892,0.37,0.285,4.6561089303947e-36
"FGF12",1.37274786789845e-37,0.147138125894805,0.925,0.916,5.38404483537379e-36
"CNTNAP2",1.78820449975536e-37,0.195832408210805,0.975,0.968,6.93288939962625e-36
"RNF187",2.01554121665159e-37,-0.612815526600264,0.122,0.178,7.72547786791571e-36
"KCNQ5",2.31953053181174e-37,0.223591229738278,0.888,0.873,8.79076009415844e-36
"RYR2",2.63444518672914e-37,0.234386657314294,0.853,0.835,9.87331512759709e-36
"HS6ST3",2.69671978119355e-37,0.32215532035281,0.79,0.767,9.99564376040204e-36
"RSRP1",2.82895330211287e-37,0.418518132949578,0.339,0.259,1.03718037913334e-35
"STXBP5L",2.92424032470707e-37,0.233370839185287,0.86,0.838,1.05399196245354e-35
"AC016716.2",2.93730342338076e-37,0.605189945328833,0.249,0.17,1.05399196245354e-35
"SORBS2",3.13960828117733e-37,0.338655181292811,0.437,0.351,1.11472618235907e-35
"TRIM9",4.22766409946552e-37,0.235606345718474,0.805,0.78,1.48540739661429e-35
"RGS6",6.90881711413301e-37,0.310033396303664,0.674,0.629,2.40241650783202e-35
"IDS",1.37919758759014e-36,-0.19414329766051,0.652,0.754,4.74697292136892e-35
"TPI1",1.81379247134663e-36,-0.439126984922199,0.207,0.278,6.1797191978305e-35
"PTPRD",2.1606458149861e-36,0.217811712358555,0.963,0.957,7.28785833394811e-35
"ST6GALNAC5",3.75567963897527e-36,0.388441640377953,0.521,0.446,1.25424825963006e-34
"MARCKSL1",6.49581865048034e-36,-0.90708579969841,0.064,0.11,2.14807806941865e-34
"TMEM108",8.85822562896606e-36,0.303513711933076,0.532,0.46,2.90085388800995e-34
"RP11-138A9.2",1.19293012023882e-35,0.596268226942415,0.192,0.127,3.8689935534284e-34
"MAPK10",1.29671007023442e-35,0.178465440148811,0.849,0.834,4.16552673038162e-34
"BIRC6-AS2",1.50824388499064e-35,0.392779656488661,0.34,0.262,4.79934587176739e-34
"TUBA4A",1.7963500186257e-35,-0.616574849452971,0.129,0.195,5.66269963815372e-34
"AC010127.3",6.78436050062279e-35,0.441605175787565,0.3,0.231,2.11885629338895e-33
"RP11-649G15.2",1.01755171136758e-34,0.436658964927786,0.291,0.219,3.14880910315858e-33
"RAB3A",1.20138877388635e-34,-0.460802690104156,0.194,0.261,3.68389484938059e-33
"PLXNA4",3.02301065736605e-34,0.350582086118017,0.284,0.222,9.18613959215829e-33
"JUND",3.54972771962015e-34,-0.585674952452477,0.189,0.254,1.0690385355606e-32
"CTA-373H7.7",7.84050142035442e-34,0.709054679243053,0.15,0.095,2.34035498149163e-32
"ATP1B2",8.00511040696985e-34,-1.0587406385424,0.069,0.112,2.36852959672889e-32
"PDE10A",2.2861369291837e-33,0.309159708337853,0.506,0.438,6.70533901055359e-32
"MNAT1",2.71236234686454e-33,0.310960710689494,0.425,0.348,7.8868949965294e-32
"RP3-525N10.2",2.83604207746095e-33,0.507512264918297,0.266,0.193,8.1760426728853e-32
"CDH8",4.33159022775653e-33,0.394243416821906,0.361,0.286,1.23817405408668e-31
"SLC35F3",7.29888501308242e-33,0.358460765255206,0.348,0.282,2.06883522261571e-31
"RIMS2",7.88765715208554e-33,0.186954674890931,0.899,0.886,2.21708896449871e-31
"CA10",8.31289009698256e-33,0.3296383272791,0.372,0.3,2.3173039914977e-31
"CCSER1",1.39840096929777e-32,0.184856415071293,0.909,0.897,3.86623481101753e-31
"SHANK2",1.52091429580655e-32,0.343479688444179,0.359,0.283,4.17076741443537e-31
"CES4A",1.67403575650478e-32,0.559047685093963,0.213,0.148,4.55364726346018e-31
"TUBB2A",1.84976250102091e-32,-0.459452205906182,0.199,0.271,4.99139913275483e-31
"EIF5A",2.0477397636108e-32,-0.868701233147654,0.082,0.136,5.48176684338033e-31
"MTUS2",2.52447248640609e-32,0.316714408530366,0.514,0.441,6.70476039106122e-31
"ANKRD36",3.50666798783068e-32,0.347793623843039,0.416,0.338,9.24061806480693e-31
"MSRA",5.63064850385522e-32,0.243228031449165,0.725,0.691,1.47226181422509e-30
"PRDX1",6.70947456197663e-32,-0.72881081379685,0.075,0.122,1.74085059211901e-30
"AGBL4",7.1131950687457e-32,0.197643500816044,0.841,0.824,1.83151198220452e-30
"HECW1",9.24187752016488e-32,0.364346111971788,0.444,0.355,2.36157976329668e-30
"AC114765.1",1.01617166469651e-31,0.5146128516167,0.254,0.189,2.57710302633183e-30
"TUBA1B",1.15156079888344e-31,-0.343542443901996,0.384,0.465,2.89866759301033e-30
"LINC01250",1.43884703434205e-31,0.53393837658969,0.292,0.211,3.59498596061905e-30
"TMEM178B",2.58217772285279e-31,0.263043117991267,0.699,0.654,6.40418048469298e-30
"FAT3",2.92640879989074e-31,0.334728759519586,0.436,0.356,7.20494662922004e-30
"FSTL4",4.07666732472487e-31,0.375031312709045,0.329,0.258,9.96420209151955e-30
"PSAP",4.24606983042696e-31,-0.375762200600858,0.36,0.428,1.02354017048761e-29
"DSCAM",4.24831378204168e-31,0.170276855046598,0.805,0.785,1.02354017048761e-29
"DCLK1",4.91659561783854e-31,0.193629899975587,0.872,0.86,1.17614730630989e-29
"MIAT",5.33455362215573e-31,0.489474347632221,0.322,0.243,1.26714432165713e-29
"GDI1",1.05570989912036e-30,-0.49594685846371,0.287,0.352,2.49014649631676e-29
"ERC2",1.12184191354112e-30,0.191777120025628,0.834,0.817,2.62775887109318e-29
"ATP5D",1.78762930504405e-30,-0.502441553734059,0.132,0.182,4.15839561787142e-29
"PLCB1",2.73660959073586e-30,0.172232985581437,0.96,0.948,6.32231791065209e-29
"ENO1",2.77456680752466e-30,-0.518389269180266,0.153,0.207,6.36640397400047e-29
"LDLRAD4",3.42061606904288e-30,0.250530417429859,0.38,0.314,7.79576891951461e-29
"MAK",3.75821839369483e-30,0.53217524162547,0.234,0.166,8.50769841740448e-29
"TTTY14",4.82586155222332e-30,0.328468606857684,0.459,0.375,1.08517540104328e-28
"AC058791.1",7.67737857782364e-30,0.510214906329908,0.191,0.135,1.71495350615888e-28
"ACTG1",1.02366632120393e-29,-0.381913577234126,0.282,0.353,2.27159638251373e-28
"LDB2",1.05156359367752e-29,0.228532518388289,0.791,0.775,2.31825098135574e-28
"DGKI",1.15781757430271e-29,0.203408157543222,0.762,0.735,2.53592121956043e-28
"RPS11",1.38046164893912e-29,-0.640571015697778,0.085,0.13,3.00406267217525e-28
"FAM85B",1.42053650733347e-29,0.528350433768983,0.172,0.119,3.07145489694602e-28
"AC012358.8",1.99676983633861e-29,0.627159401349987,0.119,0.076,4.28987557832491e-28
"RP11-192H23.6",2.2448379638631e-29,0.752430181578741,0.122,0.073,4.79230281779129e-28
"SYN1",3.27354447293464e-29,-0.561506815362365,0.169,0.227,6.9444437152255e-28
"CFL1",3.38745228470422e-29,-0.420693042453484,0.264,0.333,7.14117284769208e-28
"PPIA",4.20295565762548e-29,-0.484038908102506,0.271,0.334,8.80532262929859e-28
"CNP",4.87394049738591e-29,-0.947424772076753,0.064,0.107,1.01480254923967e-27
"DGKB",5.32130306352835e-29,0.285585871606882,0.765,0.74,1.10115062780866e-27
"LINC00882",1.32473230511767e-28,0.34109981852822,0.337,0.27,2.72458662509871e-27
"RPS27A",1.86011075312877e-28,0.559243000960681,0.255,0.19,3.80251731533537e-27
"RALYL",3.17263974185903e-28,0.244952925719903,0.845,0.835,6.44657460800632e-27
"HSP90AA1",4.18471431338718e-28,-0.318094098533819,0.428,0.498,8.38908210177999e-27
"FAM19A1",4.19214942988508e-28,0.374120049080652,0.68,0.656,8.38908210177999e-27
"GALNT18",4.20324599822359e-28,0.411860704703347,0.203,0.151,8.38908210177999e-27
"KSR2",4.79059358505379e-28,0.328110020252378,0.362,0.29,9.50510127199203e-27
"FMN1",4.83622566377212e-28,0.322798214438115,0.415,0.345,9.53952582684407e-27
"APLP1",5.50890982249114e-28,-0.484153082436701,0.196,0.249,1.0803228390269e-26
"SNTG1",6.46322560072535e-28,0.189707404182578,0.87,0.862,1.26014219371368e-26
"RP11-473C19.1",8.63506145794738e-28,0.531044270813907,0.216,0.153,1.6739116263021e-26
"SPARCL1",1.55848331514166e-27,-0.268400408254659,0.649,0.715,3.00386526969875e-26
"HOMER1",1.76009326958183e-27,0.427290003602586,0.421,0.35,3.37317874903382e-26
"AC067956.1",3.01963239264292e-27,0.484980819094667,0.235,0.175,5.75436161603648e-26
"LARGE",3.05727525191782e-27,0.266707781724048,0.575,0.507,5.79336484534765e-26
"LRRC7",3.46636755004272e-27,0.168332814454126,0.889,0.875,6.53187583591849e-26
"SETBP1",5.40407930526818e-27,0.287956174302276,0.395,0.328,1.01266441648164e-25
"RP11-608O21.1",7.17986124718886e-27,0.670027592276714,0.139,0.089,1.33799292744575e-25
"SHISA9",8.40613622111456e-27,0.334880248737541,0.395,0.321,1.55790645460546e-25
"FAM153B",1.05208681387882e-26,0.32615653021858,0.388,0.322,1.93917422033511e-25
"NUCKS1",1.28615687856951e-26,-0.372979852084393,0.341,0.401,2.3577212779429e-25
"CNTN3",1.74082303862061e-26,0.348899907200452,0.338,0.274,3.1739438428472e-25
"SMYD3",1.90192900428009e-26,0.182619242346049,0.806,0.785,3.44903576958965e-25
"EDF1",2.30669322525275e-26,-0.499802769071872,0.139,0.19,4.16068248597728e-25
"UBB",2.6407627715194e-26,-0.444857050931894,0.157,0.211,4.73792171719943e-25
"PPP2R1A",2.82220173975935e-26,-0.548877290789721,0.184,0.248,5.03665950698851e-25
"PTPRO",2.99433652870002e-26,0.387798771846792,0.3,0.233,5.31573532173955e-25
"LRFN5",3.22543564220639e-26,0.22070388507161,0.779,0.764,5.69601802155087e-25
"RP1-43E13.2",3.29149972255022e-26,0.653913965402765,0.11,0.068,5.78241071050099e-25
"GRIN2A",3.63791997796375e-26,0.190265752590896,0.829,0.813,6.35787776459676e-25
"RP11-479O9.4",3.85134201811062e-26,0.352518663969752,0.29,0.228,6.69617351911708e-25
"THY1",4.08124128180097e-26,-0.354320380817554,0.319,0.381,7.05950094539214e-25
"ZNF544",4.94379200065996e-26,0.47802334891034,0.148,0.104,8.5078624582786e-25
"BSG",5.35632444170786e-26,-0.582886998784331,0.174,0.235,9.17100626491402e-25
"JMJD1C",6.35720478313891e-26,0.162694570985219,0.841,0.824,1.08297230977412e-24
"EEF1A2",6.57200899338122e-26,-0.496302590524445,0.174,0.229,1.11393901179271e-24
"ADAM23",7.3709583669479e-26,0.196495772265057,0.464,0.401,1.24311212858576e-24
"RAB11B",7.72779699271588e-26,-0.647385782973247,0.098,0.145,1.29680891823038e-24
"ARGLU1",1.04517579781252e-25,0.297180303451072,0.391,0.325,1.74523661684239e-24
"RP11-673E1.4",1.31512256778013e-25,0.441110896558979,0.203,0.152,2.18517656212925e-24
"RP11-116O11.1",1.49437934608129e-25,0.307146370091924,0.274,0.214,2.4708536933001e-24
"TUBA1A",1.96918994925386e-25,-0.426368839732889,0.193,0.251,3.23943759625224e-24
"SMCR5",1.97842912786232e-25,0.676214885969784,0.116,0.073,3.23943759625224e-24
"STMN4",3.18270288107739e-25,-0.498640002151896,0.14,0.186,5.18611440477006e-24
"EIF4A2",3.29776370551264e-25,-0.213450860291158,0.579,0.664,5.34776777821833e-24
"MIR124-2HG",3.6079067132841e-25,0.334358942221463,0.322,0.259,5.82271260474031e-24
"HPCA",3.6464740673725e-25,-0.653971411847969,0.11,0.156,5.85693191868926e-24
"PHTF1",3.70299076811867e-25,0.353920365492643,0.208,0.163,5.91952031320582e-24
"LINC-PINT",3.88940077875258e-25,0.216336480262497,0.67,0.636,6.18818340883606e-24
"LRRC37A3",4.32945638683237e-25,0.394364808778417,0.262,0.201,6.85598891680074e-24
"RFX3",4.5601296430403e-25,0.357297228186183,0.412,0.343,7.18753144204435e-24
"RP11-499P20.2",4.88369785126433e-25,0.463891070580649,0.223,0.163,7.66172690805329e-24
"SV2A",5.15428136075361e-25,-0.483584987750594,0.25,0.313,8.04879214343607e-24
"MEG8",5.2160417469995e-25,0.372420589292592,0.332,0.262,8.10769991365407e-24
"LINC01184",6.54604847975377e-25,0.387205519012968,0.23,0.175,1.01283584964264e-23
"CELF2",6.77971376260134e-25,0.154260982516965,0.933,0.927,1.04419974982896e-23
"FTH1",6.88369193411352e-25,-0.15253079649647,0.687,0.769,1.05086264360918e-23
"SATB2",6.88528444226588e-25,0.293775230190415,0.383,0.317,1.05086264360918e-23
"MIR137HG",7.29898104416736e-25,0.33625697907119,0.349,0.279,1.10863003334289e-23
"GNAS",7.32951370991591e-25,-0.388704444164534,0.345,0.394,1.10863003334289e-23
"ZDHHC11B",7.46842101556394e-25,0.550405542778225,0.166,0.113,1.12459750381684e-23
"PCSK1N",9.16454736839106e-25,-0.34716571704816,0.266,0.328,1.37386747882591e-23
"GULP1",1.05956759013399e-24,0.437022488388658,0.22,0.163,1.58138118651414e-23
"TNR",1.22353648051008e-24,0.227645700779863,0.326,0.257,1.81805662940991e-23
"RP11-191L9.4",1.36539142355176e-24,0.470508660369065,0.232,0.174,2.01994090861408e-23
"PDZRN3",1.6255200303673e-24,0.346972610481378,0.327,0.258,2.39427033293838e-23
"OGT",1.79800365327427e-24,0.352312624085654,0.303,0.241,2.63681144456266e-23
"WDR17",1.88960158799862e-24,0.368885425418149,0.325,0.258,2.75914552221616e-23
"NEK10",2.05663533384395e-24,0.400476555082684,0.245,0.189,2.99009956079984e-23
"TBCB",2.12482302864676e-24,-0.622412791898756,0.107,0.156,3.07597771486074e-23
"GPATCH8",2.18181336004492e-24,0.244852730579808,0.425,0.359,3.14498139462885e-23
"CTNND2",2.32421815546725e-24,0.138572746902552,0.909,0.9,3.33599482484725e-23
"BTBD9",2.67785464446845e-24,0.285855707847123,0.412,0.339,3.8272897100814e-23
"NAT8L",2.79189123220764e-24,-0.399193301284139,0.263,0.321,3.97343844988876e-23
"CHRM3-AS2",2.84800249517481e-24,0.539329768616592,0.198,0.14,4.03626572110279e-23
"SRSF11",3.35113514398604e-24,0.268839840697551,0.46,0.39,4.72944721366733e-23
"WBP2",3.41555616739691e-24,-0.505911759783092,0.134,0.186,4.80027956359574e-23
"KLC1",3.4704789323244e-24,-0.326579434922867,0.294,0.349,4.85723047250215e-23
"TAGLN3",3.56738757438481e-24,-0.430849552144921,0.245,0.306,4.97223069768594e-23
"PRRT1",3.71664414994775e-24,-0.659339232821237,0.081,0.122,5.15894679743776e-23
"NEGR1",3.87482785424763e-24,0.182129188753433,0.916,0.905,5.35647309523658e-23
"PTPRN2",4.16808492968721e-24,0.266593039634663,0.469,0.392,5.73834712972855e-23
"H1FX",4.36867431859443e-24,-0.729574086790276,0.071,0.112,5.99005629130854e-23
"GRM7",4.43028363999503e-24,0.225700650905321,0.781,0.763,6.04993794238998e-23
"GRIN1",4.76574319847055e-24,-0.245464487763032,0.748,0.794,6.48179508404886e-23
"RAPGEF5",4.9590323126423e-24,0.2802531977692,0.461,0.391,6.7175967833504e-23
"RP11-624C23.1",5.03275068756246e-24,0.403194587157623,0.198,0.154,6.79018722765928e-23
"KCNQ3",5.41562959243263e-24,0.228838037714069,0.657,0.617,7.27765681883477e-23
"CACNA1B",7.32180478310392e-24,0.278195399494606,0.464,0.389,9.80017759262283e-23
"FRMPD4",7.53638831883495e-24,0.181589612176412,0.847,0.834,1.00475248219092e-22
"SORCS1",9.70215253471014e-24,0.309534187807328,0.414,0.341,1.2884000196684e-22
"PDE4DIP",9.83744889555633e-24,0.168022568847278,0.786,0.768,1.30124373038084e-22
"CACNA1D",1.04958007450525e-23,0.30484933257614,0.329,0.268,1.38290374660399e-22
"AQP4-AS1",1.11542966872005e-23,0.406365307795638,0.274,0.211,1.46394718777928e-22
"RP11-160H12.2",1.16349096793651e-23,0.391808972629332,0.206,0.152,1.52110660265498e-22
"SNHG23",1.22466527069081e-23,0.45731302808394,0.21,0.156,1.5949019143012e-22
"MAGI2",1.26093593814832e-23,0.158654430640467,0.953,0.952,1.63582189206703e-22
"DAPK1",1.39781305601073e-23,0.28509540854486,0.287,0.233,1.80644576165678e-22
"FTL",1.64266454055974e-23,-0.548881164703056,0.337,0.394,2.114773853171e-22
"AC011288.2",1.65950350874631e-23,0.377376719902103,0.344,0.275,2.12832902471532e-22
"NLGN1",2.01644147955226e-23,0.181341618711061,0.895,0.88,2.57630951156431e-22
"SRSF5",2.16321742156127e-23,0.298686892780976,0.439,0.361,2.75340843884007e-22
"STAT4",2.62845728373483e-23,0.473379160001543,0.182,0.132,3.33300241279608e-22
"DYNLL2",2.91557179374241e-23,-0.373974114245349,0.197,0.247,3.68322983531579e-22
"RHBDD2",3.25715723187667e-23,-0.550063088771545,0.16,0.215,4.09939975489553e-22
"SCAI",3.6087197499443e-23,0.314171404844154,0.335,0.268,4.5249857682387e-22
"PRNP",3.6766115285202e-23,-0.31011825412596,0.402,0.458,4.5930409947032e-22
"ICA1L",4.11940792038608e-23,0.342378985018563,0.278,0.219,5.12721878799345e-22
"ARF1",4.48133982929395e-23,-0.410685489530779,0.165,0.211,5.55719089860606e-22
"MCF2L2",4.5478855441239e-23,0.377529688763862,0.283,0.218,5.61905419059704e-22
"QKI",4.90941075337324e-23,-0.462467621696139,0.299,0.36,6.04359214274743e-22
"ATP5B",5.08486827193716e-23,-0.362099593025118,0.167,0.21,6.23682206590693e-22
"AFF3",6.55340060545648e-23,0.281404211101992,0.456,0.382,8.0089203776104e-22
"NEDD4L",6.98339689405778e-23,0.277813774474845,0.362,0.301,8.50360928651874e-22
"CADPS",7.33965655956276e-23,0.147288843460393,0.837,0.82,8.90527394798748e-22
"NRXN1",7.57436316070002e-23,0.154957588568053,0.966,0.959,9.1571064304807e-22
"DMD",8.23192301346311e-23,0.192399492997969,0.855,0.842,9.91652725871824e-22
"SNED1",8.54451396705311e-23,0.44269664040245,0.148,0.108,1.02564575127652e-21
"KCNV2",8.73061230667322e-23,0.500641745558906,0.203,0.149,1.04426791880882e-21
"RBM6",9.08404937049169e-23,0.251214227266939,0.41,0.341,1.08270312815083e-21
"SYTL2",1.10578624757187e-22,0.408648748199177,0.245,0.189,1.31331584966899e-21
"PARG",1.31695063459364e-22,0.35510043178941,0.238,0.185,1.55862262824012e-21
"BCAS3",1.33494359770698e-22,0.217688069686143,0.479,0.411,1.57439327100198e-21
"TIMP3",1.47877767633031e-22,0.405890624418606,0.162,0.115,1.73795020984743e-21
"RABAC1",1.58028575649695e-22,-0.439033336249322,0.118,0.157,1.85079995023063e-21
"PPM1L",1.92347374204531e-22,0.301334838590079,0.388,0.323,2.2434162157152e-21
"MAP1B",1.92881915967213e-22,-0.12537691030578,0.767,0.833,2.2434162157152e-21
"OLFM3",2.09740385469428e-22,0.233923708524415,0.506,0.448,2.43111450236557e-21
"EML6",2.21276834960903e-22,0.294380946979489,0.384,0.318,2.55605056275043e-21
"DPY19L2",2.27833625334539e-22,0.354650219215472,0.317,0.257,2.62108500383939e-21
"SPDYE2",2.28461011304116e-22,0.526083664438314,0.183,0.13,2.62108500383939e-21
"PTPRT",2.50275091141096e-22,0.271965265072366,0.439,0.378,2.8616199404031e-21
"CACNA2D3",2.59142944408382e-22,0.207686807478357,0.726,0.706,2.95300389016714e-21
"PLEKHA5",2.95539092278607e-22,0.190600692335308,0.783,0.767,3.3564086136557e-21
"NELL1",3.05519737872725e-22,0.340164521648945,0.354,0.288,3.45811434847215e-21
"BRINP1",3.32818183577128e-22,0.274871336318495,0.345,0.288,3.75450077995202e-21
"ITM2C",3.72781377830066e-22,-0.443242489920497,0.197,0.248,4.1913052914027e-21
"KHDRBS2",3.97706338553122e-22,0.195309716050702,0.846,0.835,4.45668930212519e-21
"GRM5",3.99053925636966e-22,0.150154865547438,0.885,0.878,4.45698308335591e-21
"KIAA1211L",5.87247834128031e-22,0.410525867812039,0.235,0.178,6.53725064195989e-21
"ZFAND3",5.94132890507655e-22,0.214638213249756,0.451,0.386,6.59213894632342e-21
"CTC-552D5.1",6.4632820717702e-22,0.549129041444618,0.148,0.102,7.14775423871504e-21
"MAP1A",8.27247880158349e-22,-0.368574968927472,0.201,0.256,9.11865065285658e-21
